fileName,chromosomeLength,centromere_ABS_Position,centromere_PER_Position,avergeRED,numberCrossOvers,boxNumber,foci_ABS_Position_1,foci_PER_Position_1,foci_intensity_1,foci_ABS_Position_2,foci_PER_Position_2,foci_intensity_2,foci_ABS_Position_3,foci_PER_Position_3,foci_intensity_3,foci_ABS_Position_4,foci_PER_Position_4,foci_intensity_4,foci_ABS_Position_5,foci_PER_Position_5,foci_intensity_5,foci_ABS_Position_6,foci_PER_Position_6,foci_intensity_6,foci_ABS_Position_7,foci_PER_Position_7,foci_intensity_7,foci_ABS_Position_8,foci_PER_Position_8,foci_intensity_8,foci_ABS_Position_9,foci_PER_Position_9,foci_intensity_9,foci_ABS_Position_10,foci_PER_Position_10,foci_intensity_10,foci_ABS_Position_11,foci_PER_Position_11,foci_intensity_11,foci_ABS_Position_12,foci_PER_Position_12,foci_intensity_12,foci_ABS_Position_13,foci_PER_Position_13,foci_intensity_13,foci_ABS_Position_14,foci_PER_Position_14,foci_intensity_14,foci_ABS_Position_15,foci_PER_Position_15,foci_intensity_15,foci_ABS_Position_16,foci_PER_Position_16,foci_intensity_16,foci_ABS_Position_17,foci_PER_Position_17,foci_intensity_17,foci_ABS_Position_18,foci_PER_Position_18,foci_intensity_18,foci_ABS_Position_19,foci_PER_Position_19,foci_intensity_19,foci_ABS_Position_20,foci_PER_Position_20,foci_intensity_20,foci_ABS_Position_21,foci_PER_Position_21,foci_intensity_21,foci_ABS_Position_22,foci_PER_Position_22,foci_intensity_22,foci_ABS_Position_23,foci_PER_Position_23,foci_intensity_23,foci_ABS_Position_24,foci_PER_Position_24,foci_intensity_24,foci_ABS_Position_25,foci_PER_Position_25,foci_intensity_25
27mar16_6mar16_PWD_m1_sp1_1_rev,68,2.8571,0.041717,0.73768,2,1,2,0.029202,5.1217,57,0.8343,11.5976
27mar16_6mar16_PWD_m1_sp1_1_rev,65,5.7334,0.087616,0.66959,3,10,1,0.022473,3.8294,48,0.72894,8.1462,63,0.96854,2.6003
27mar16_6mar16_PWD_m1_sp1_1_rev,52,6.0549,0.11739,0.62729,2,12,2,0.038774,8.2331,41,0.79643,10.2514
27mar16_6mar16_PWD_m1_sp1_1_rev,37,8.4206,0.2263,0.63379,1,14,4,0.10425,6.5133
27mar16_6mar16_PWD_m1_sp1_1_rev,113,8.7135,0.077364,0.6736,2,15,47,0.41638,9.8488,110,0.97428,5.3125
27mar16_6mar16_PWD_m1_sp1_1_rev,90,4.2351,0.046992,0.64301,2,16,3,0.037555,5.5335,44,0.48377,5.4689
27mar16_6mar16_PWD_m1_sp1_1_rev,70,1.8462,0.026346,0.74644,2,4,3,0.049438,0,40,0.56677,0
27mar16_6mar16_PWD_m1_sp1_1_rev,118,4.5376,0.038585,0.68772,4,5,5,0.038585,4.4241,23,0.19235,0,110,0.93704,0,115,0.97816,1.9181
27mar16_6mar16_PWD_m1_sp1_1_rev,128,4.5963,0.036006,0.68858,3,6,2,0.014243,9.3862,42,0.32517,8.7684,125,0.97905,7.8281
27mar16_6mar16_PWD_m1_sp1_1_rev,84,2.8125,0.033443,0.74443,3,7,4,0.049084,6.9152,22,0.25832,2.9625,67,0.794,9.4842
27mar16_6mar16_PWD_m1_sp1_1_rev,46,3.7736,0.08223,0.58897,1,8,17,0.36041,0
27mar16_6mar16_PWD_m1_sp1_1_rev,92,5.0578,0.054921,0.6525,1,9,25,0.27298,0
27mar16_6mar16_PWD_m1_sp1_2.1_rev,86,3.4375,0.039777,0.64125,1,1,79,0.91261,8.0235
27mar16_6mar16_PWD_m1_sp1_2.1_rev,73,8.7082,0.11944,0.53835,2,10,53,0.73019,0,66,0.90684,0
27mar16_6mar16_PWD_m1_sp1_2.1_rev,52,3.0192,0.057927,0.53558,1,11,8,0.15071,0
27mar16_6mar16_PWD_m1_sp1_2.1_rev,50,3.4768,0.068919,0.61216,1,12,43,0.85742,7.2543
27mar16_6mar16_PWD_m1_sp1_2.1_rev,68,5.0878,0.075018,0.51313,1,13,52,0.77406,0
27mar16_6mar16_PWD_m1_sp1_2.1_rev,121,4.4104,0.036478,0.56702,2,14,41,0.34014,5.5733,82,0.67462,3.7065
27mar16_6mar16_PWD_m1_sp1_2.1_rev,78,3.1746,0.040891,0.57266,2,15,18,0.23363,7.8694,68,0.88131,11.9883
27mar16_6mar16_PWD_m1_sp1_2.1_rev,63,2.0588,0.032798,0.53544,1,17,16,0.25972,0
27mar16_6mar16_PWD_m1_sp1_2.1_rev,47,5.8226,0.12296,0.50751,1,18,43,0.90984,12.3045
27mar16_6mar16_PWD_m1_sp1_2.1_rev,96,2.5806,0.026983,0.67413,2,2,32,0.33552,0,89,0.93215,0
27mar16_6mar16_PWD_m1_sp1_2.1_rev,79,3.3898,0.043032,0.6176,2,3,25,0.31911,10.2269,70,0.89476,7.1139
27mar16_6mar16_PWD_m1_sp1_2.1_rev,53,3.9258,0.074129,0.71859,1,4,38,0.72015,0
27mar16_6mar16_PWD_m1_sp1_2.1_rev,64,4.3333,0.067409,0.56314,1,5,48,0.74694,5.7664
27mar16_6mar16_PWD_m1_sp1_2.1_rev,109,3.8233,0.034951,0.54021,2,6,40,0.36695,0,97,0.88251,0
27mar16_6mar16_PWD_m1_sp1_2.1_rev,92,5.1111,0.055458,0.59292,2,7,16,0.17395,8.5591,79,0.86035,10.577
27mar16_6mar16_PWD_m1_sp1_2.1_rev,157,4.0893,0.026031,0.60933,2,8,58,0.36656,4.671,113,0.71973,7.0053
27mar16_6mar16_PWD_m1_sp1_2.2_rev,137,6.6946,0.048817,0.513,2,1,17,0.12441,1.0412,93,0.67638,9.169
27mar16_6mar16_PWD_m1_sp1_2.2_rev,37,6.1581,0.16602,0.55275,2,10,4,0.12014,0.42397,32,0.86819,5.0878
27mar16_6mar16_PWD_m1_sp1_2.2_rev,90,5.0938,0.056449,0.58438,3,11,5,0.053692,0,23,0.25209,0,81,0.89608,0
27mar16_6mar16_PWD_m1_sp1_2.2_rev,55,3.7633,0.068676,0.5519,3,12,3,0.047154,0,9,0.1654,0,24,0.43563,0
27mar16_6mar16_PWD_m1_sp1_2.2_rev,99,6.6503,0.067103,0.56134,3,13,6,0.058539,0,34,0.34017,0,68,0.68746,0
27mar16_6mar16_PWD_m1_sp1_2.2_rev,89,6.3524,0.071667,0.57326,3,14,2,0.01934,0,78,0.87449,0,86,0.97421,2.7694
27mar16_6mar16_PWD_m1_sp1_2.2_rev,58,5.5992,0.096054,0.58394,1,15,7,0.11925,0
27mar16_6mar16_PWD_m1_sp1_2.2_rev,61,6.7758,0.1108,0.62225,4,17,7,0.12248,0,25,0.41028,0,31,0.50815,13.79,50,0.81129,0
27mar16_6mar16_PWD_m1_sp1_2.2_rev,88,4.889,0.055324,0.57524,3,18,4,0.048486,8.4342,28,0.32135,0,86,0.97563,2.4456
27mar16_6mar16_PWD_m1_sp1_2.2_rev,97,20.0771,0.20688,0.55461,11,19,12,0.12488,1.7243,21,0.2177,5.6047,28,0.28928,2.7279,38,0.38739,1.2385,45,0.46458,0.94348,50,0.51359,0.16283,56,0.58127,1.4804,63,0.6473,1.9374,71,0.72789,2.0853,79,0.81082,0.89556,94,0.96667,2.3151
27mar16_6mar16_PWD_m1_sp1_2.2_rev,127,7.6107,0.060007,0.48901,2,2,3,0.024639,4.0566,55,0.43446,11.6186
27mar16_6mar16_PWD_m1_sp1_2.2_rev,56,5.0515,0.089907,0.61808,2,3,5,0.085457,0,22,0.39378,0
27mar16_6mar16_PWD_m1_sp1_2.2_rev,109,3.27,0.029956,0.58651,4,4,5,0.041966,0.43753,23,0.20614,0,85,0.78251,4.1474,105,0.96163,6.151
27mar16_6mar16_PWD_m1_sp1_2.2_rev,65,5.6509,0.086888,0.59253,1,6,26,0.40714,0
27mar16_6mar16_PWD_m1_sp1_2.2_rev,57,5.0187,0.087521,0.5299,1,9,26,0.45148,0
27mar16_6mar16_PWD_m1_sp1_2_rev,86,3.4375,0.039776,0.63635,1,1,79,0.91262,8.0501
27mar16_6mar16_PWD_m1_sp1_2_rev,73,8.96,0.12254,0.52634,2,10,54,0.7392,0,67,0.91048,0
27mar16_6mar16_PWD_m1_sp1_2_rev,52,3.0193,0.057765,0.53023,1,11,9,0.16379,0
