Batch,,Original Name,Random Name ,quality,n ,nMLH1.foci,REDO.crop,XY.paired,achiasmate,asynased,notes
Batch18,,12sep19_31may19_SKIVE_m1_sp1_4.1_rev.tif,22223-5606-30045.tif,4,20,25,no,yes,0,0,
Batch18,,12sep19_31may19_SKIVE_m1_sp1_5.1_rev.tif,20207-12230-1101.tif,3,20,28,no,yes,0,0,
Batch18,,12sep19_31may19_SKIVE_m1_sp1_5.2_rev.tif,8838-12705-20332.tif,4,20,26,yes,yes,0,0,signal not very good
Batch18,,12sep19_31may19_SKIVE_m1_sp1_6.1_rev.tif,15213-29491-13492.tif,2,20,27,no,yes,0,0,
Batch18,,12sep19_31may19_SKIVE_m1_sp1_7.1_rev.tif,24870-18084-23707.tif,1,20,26,no,yes,0,0,
Batch18,,12sep19_31may19_SKIVE_m1_sp1_7.2_rev.tif,29330-26502-26830.tif,1,20,26,no,yes,0,0,
Batch18,,12sep19_31may19_SKIVE_m1_sp1_7.3_rev.tif,30331-17175-15821.tif,4,20,20,no,yes,1,0,
Batch18,,12sep19_31may19_SKIVE_m1_sp1_7.4_rev.tif,10170-10424-17057.tif,1,20,24,no,yes,0,0,
Batch18,,12sep19_31may19_SKIVE_m1_sp1_8.1_rev.tif,21166-11227-23621.tif,2,20,25,no,yes,0,0,
Batch18,,12sep19_31may19_SKIVE_m1_sp1_8.2_rev.tif,20326-85-18496.tif,1,20,26,no,yes,0,0,
Batch18,,12sep19_31may19_SKIVE_m1_sp1_9_rev.tif,13127-28939-9640.tif,3,20,22,no,yes,0,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_10.1_rev.tif,16070-3191-24178.tif,5,20,28,no,yes,0,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_10.3_rev.tif,25805-5261-21960.tif,3,20,28,no,yes,0,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_11_rev.tif,5587-10988-2728.tif,4,20,30,no,yes,0,0,noise
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_12_rev.tif,29259-15118-25910.tif,5,20,28,no,yes,0,0,lots of noise
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_13.1_rev.tif,3865-14159-12351.tif,3,20,30,no,yes,0,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_13.2_rev.tif,1830-14844-17612.tif,4,20,28,no,yes,0,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_14_rev.tif,7315-17926-11010.tif,2,20,27,no,yes,0,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_15_rev.tif,15618-21851-11702.tif,3,20,32,no,yes,0,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_16.1_rev.tif,23329-8029-23903.tif,3,20,26,no,yes,0,0,
Batch18,X,12sep19_9apr18_CAROLI_m1_sp2_16.2_rev.tif,29353-13962-19100.tif,,,,,,,,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_17.1_rev.tif,28277-9520-4828.tif,3,20,30,no,yes,0,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_17.2_rev.tif,27186-16722-10747.tif,3,20,30,no,yes,0,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_17.3_rev.tif,21911-21228-1951.tif,3,20,24,no,yes,0,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_18_rev.tif,7132-24275-4821.tif,2,20,27,no,yes,1,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_19_rev.tif,19536-31439-3122.tif,5,20,28,no,yes,1,1,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_2.1_rev.tif,14423-11825-19512.tif,4,20,30,no,yes,1,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_20.1_rev.tif,26643-5282-10433.tif,2,20,23,no,yes,0,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_21.1_rev.tif,4203-22792-32082.tif,4,20,26,no,yes,1,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_21.2_rev.tif,24388-12657-25995.tif,4,20,28,no,yes,0,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_22_rev.tif,20811-7700-20234.tif,4,20,29,no,yes,0,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_23_rev.tif,24556-17640-1592.tif,4,20,21,no,yes,0,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_25.1_rev.tif,3054-3726-14678.tif,2,20,28,no,yes,0,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_26.1_rev.tif,5943-16472-9299.tif,1,20,26,no,yes,0,0,
Batch18,X,12sep19_9apr18_CAROLI_m1_sp2_26.2_rev.tif,9018-2862-13765.tif,,21,,no,yes,,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_26.3_rev.tif,7509-17562-14625.tif,3,20,29,no,yes,0,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_27_rev.tif,20473-21463-15866.tif,3,20,29,no,yes,0,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_28_rev.tif,29071-18244-24955.tif,2,20,29,no,yes,0,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_29_rev.tif,15045-2377-22531.tif,3,20,27,no,yes,1,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_3_rev.tif,8373-15599-1668.tif,5,20,32,no,yes,0,0,background noise
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_4.1_rev.tif,2921-25215-19417.tif,2,20,31,yes,yes,0,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_5.1_rev.tif,9260-32128-11342.tif,4,20,26,no,yes,0,0,
Batch18,X,12sep19_9apr18_CAROLI_m1_sp2_5.2_rev.tif,2677-8059-17514.tif,,19?,x,no,yes,,,messy cell
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_5.3_rev.tif,4677-30890-971.tif,4,20,32,no,yes,0,0,messy cell
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_6_rev.tif,23789-425-25594.tif,5,20,31,no,yes,0,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_7.1_rev.tif,26792-16431-3990.tif,4,20,30,no,yes,0,0,
Batch18,,12sep19_9apr18_CAROLI_m1_sp2_9.1_rev.tif,19298-22058-1725.tif,4,20,29,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_1.1_rev.tif,8176-14977-17281.tif,3,20,36,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_11.1_rev.tif,15570-30875-24573.tif,4,20,34,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_11.2_rev.tif,25554-19415-5359.tif,5,20,27,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_11.3_rev.tif,25379-13634-7462.tif,5,20,26,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_12_rev.tif,19814-15565-1616.tif,3,20,34,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_13.1_rev.tif,23059-10136-6025.tif,2,20,32,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_14_rev.tif,25959-27949-25194.tif,4,20,37,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_15_rev.tif,31479-11955-10433.tif,2,20,31,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_16_rev.tif,4738-18035-11317.tif,4,20,25,no,yes,3,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_17_rev.tif,13984-25342-16116.tif,3,20,29,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_18_rev.tif,31762-13602-20069.tif,4,20,31,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_19_rev.tif,13364-12593-9579.tif,2,20,30,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_2.1_rev.tif,25565-274-25092.tif,2,20,36,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_2.2_rev.tif,3821-27807-27444.tif,3,20,34,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_20_rev.tif,6566-31790-1449.tif,3,20,34,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_21_rev.tif,9712-24359-13516.tif,2,20,32,no,no,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_22.1_rev.tif,434-31853-18212.tif,4,20,29,no,yes,1,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_22.2_rev.tif,22718-10083-26373.tif,4,20,25,no,yes,1,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_22.3_rev.tif,17306-16604-8132.tif,3,20,31,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_22.4_rev.tif,4078-9723-18594.tif,1,20,29,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_23_rev.tif,10485-2842-1922.tif,4,20,36,no,yes,0,0,background noise
Batch18,,14oct19_4feb19_MSM_m1_sp2_24_rev.tif,25905-24862-17755.tif,1,20,34,no,no,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_26_rev.tif,3012-11670-15784.tif,1,20,35,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_27.1_rev.tif,28363-12681-14415.tif,2,20,31,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_27.2_rev.tif,686-25707-9689.tif,2,20,31,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_28.1_rev.tif,29195-20142-23818.tif,3,20,33,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_28.2_rev.tif,19802-20914-3717.tif,1,20,36,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_29_rev.tif,23913-30681-3493.tif,2,20,31,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_30_rev.tif,28058-14236-29222.tif,1,20,31,no,yes,1,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_31_rev.tif,13895-5721-6579.tif,3,20,33,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_32_rev.tif,27173-22972-22243.tif,4,20,32,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_33.1_rev.tif,28570-22818-5361.tif,2,20,33,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_34.1_rev.tif,32259-7230-26725.tif,1,20,31,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_34.2_rev.tif,13788-1125-19953.tif,3,20,29,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_35.1_rev.tif,1030-21253-22018.tif,1,20,33,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_35.2_rev.tif,29200-4099-31813.tif,1,20,33,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_35.3_rev.tif,20447-3043-29584.tif,1,20,35,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_35.4_rev.tif,26829-17911-29380.tif,1,20,31,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_36_rev.tif,28334-18027-9589.tif,1,20,33,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_37_rev.tif,15236-28159-3593.tif,2,20,32,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_38_rev.tif,1831-20746-20697.tif,2,20,32,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_39.1_rev.tif,375-17968-61.tif,1,20,32,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_41_rev.tif,21913-13930-28413.tif,1,20,32,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_42.1_rev.tif,31525-8250-21188.tif,4,20,33,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_42.2_rev.tif,6778-5964-3878.tif,2,20,30,yes,yes,0,0,extra XY in top right corner
Batch18,,14oct19_4feb19_MSM_m1_sp2_43.1_rev.tif,24085-2437-19307.tif,2,20,31,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_43.2_rev.tif,21067-19554-5283.tif,5,20,19,no,no,3,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_44.1_rev.tif,12354-30834-9766.tif,2,20,33,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_45_rev.tif,17393-2248-26316.tif,3,20,33,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_46.1_rev.tif,29079-9054-5508.tif,2,20,33,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_46.2_rev.tif,28366-16682-10008.tif,1,20,33,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_5_rev.tif,14139-30271-2905.tif,3,20,31,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_6.1_rev.tif,13380-9419-26000.tif,3,20,35,no,yes,0,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_7.2_rev.tif,12196-8690-14423.tif,3,20,27,yes,yes,1,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_8.1_rev.tif,20587-19670-18000.tif,2,20,31,no,yes,1,0,
Batch18,,14oct19_4feb19_MSM_m1_sp2_9.1_rev.tif,6052-3214-19593.tif,3,20,30,no,yes,0,0,
Batch18,X,16aug19_31aug16_MSM_m2_sp1_1_rev.tif,2691-29878-19672.tif,,19?,x,no,,,0,
Batch18,,16aug19_31aug16_MSM_m2_sp1_10.1_rev.tif,25629-15299-10970.tif,5,20,22,no,yes,3,0,
Batch18,,16aug19_31aug16_MSM_m2_sp1_10.2_rev.tif,18412-3169-7153.tif,4,20,22,no,yes,0,0,
Batch18,,16aug19_31aug16_MSM_m2_sp1_11_rev.tif,1703-10692-18524.tif,5,20,19,no,yes,3,0,signal not that good
Batch18,,16aug19_31aug16_MSM_m2_sp1_12_rev.tif,32699-24411-12721.tif,4,20,30,no,yes,0,0,some noise
Batch18,,16aug19_31aug16_MSM_m2_sp1_13_rev.tif,8124-15462-12347.tif,4,20,34,no,yes,0,0,
Batch18,,16aug19_31aug16_MSM_m2_sp1_14_rev.tif,15539-20243-24973.tif,3,20,24,no,yes,2,0,
Batch18,,16aug19_31aug16_MSM_m2_sp1_15.1_rev.tif,14977-30444-17031.tif,5,20,22,no,yes,2,0,
Batch18,,16aug19_31aug16_MSM_m2_sp1_16_rev.tif,6412-30126-23208.tif,5,20,33,no,yes,0,0,noisy background
Batch18,,16aug19_31aug16_MSM_m2_sp1_17_rev.tif,10444-15901-23073.tif,5,20,23,no,yes,1,0,signal not that good
Batch18,X,16aug19_31aug16_MSM_m2_sp1_18.1_rev.tif,8346-12879-28609.tif,,20,12?,no,yes,,0,bad signal
Batch18,,16aug19_31aug16_MSM_m2_sp1_18.2_rev.tif,14825-1384-20660.tif,4,20,21,no,yes,2,0,
Batch18,,16aug19_31aug16_MSM_m2_sp1_19_rev.tif,8802-7128-2155.tif,4,20,28,no,yes,1,0,
Batch18,x,16aug19_31aug16_MSM_m2_sp1_2_rev.tif,30364-1405-14705.tif,5,20,17?,no,yes,,,signal not that good
Batch18,,16aug19_31aug16_MSM_m2_sp1_20_rev.tif,1968-14110-19430.tif,4,20,25,no,yes,0,0,
Batch18,,16aug19_31aug16_MSM_m2_sp1_21.2_rev.tif,7042-23874-14071.tif,3,20,26,no,no,0,0,
Batch18,X,16aug19_31aug16_MSM_m2_sp1_22.1_rev.tif,31472-29165-25003.tif,5,20,x,no,yes,,,bad signal
Batch18,,16aug19_31aug16_MSM_m2_sp1_22.2_rev.tif,31743-31050-16836.tif,5,20,28,no,yes,1,0,signal not that good
Batch18,,16aug19_31aug16_MSM_m2_sp1_22.3_rev.tif,30648-30306-27848.tif,5,20,23,no,yes,2,0,signal not that good
Batch18,X,16aug19_31aug16_MSM_m2_sp1_3_rev.tif,2751-25220-32409.tif,,20,16?,no,yes?,,,bad signal
Batch18,,16aug19_31aug16_MSM_m2_sp1_4.1_rev.tif,27871-5227-22749.tif,5,20,24,no,yes,3,0,
Batch18,,16aug19_31aug16_MSM_m2_sp1_6.1_rev.tif,25531-24113-29326.tif,5,20,21,no,yes,2,0,
Batch18,,16aug19_31aug16_MSM_m2_sp1_6.2_rev.tif,27500-23397-18032.tif,5,20,21,no,yes,0,0,not the best signal
Batch18,,16aug19_31aug16_MSM_m2_sp1_7.1_rev.tif,13402-32173-18416.tif,3,20,25,no,yes,2,0,
Batch18,X,16aug19_31aug16_MSM_m2_sp1_8.1_rev.tif,6177-30097-8810.tif,5,20,x,no,yes,,0,bad signal
Batch18,,16aug19_31aug16_MSM_m2_sp1_8.2_rev.tif,32465-26999-28651.tif,4,20,24,no,yes,1,0,signal not that good
Batch18,X bad signall,16aug19_31aug16_MSM_m2_sp1_8.3_rev.tif,30605-1306-20166.tif,5,20,19,no,yes,,0,signal not that good
Batch18,,16aug19_31aug16_MSM_m2_sp1_8.4_rev.tif,15288-29747-30020.tif,5,20,22,no,yes,2,0,background noise
Batch18,X,16aug19_31aug16_MSM_m2_sp1_9.1_rev.tif,14651-966-23809.tif,5,20,x,no,,,,
Batch18,X,16aug19_31aug16_MSM_m2_sp1_9.2_rev.tif,29227-11723-12421.tif,,,,no,yes,,0,two XY
Batch18,,16oct16_30sep16_MSM_m1_sp1_10_rev.tif,21179-19290-26729.tif,4,20,23,no,yes,0,0,
Batch18,,16oct16_30sep16_MSM_m1_sp1_11_rev.tif,20073-12050-13961.tif,4,20,21,no,yes,3,0,
Batch18,,16oct16_30sep16_MSM_m1_sp1_12.1_rev.tif,16252-13200-9150.tif,3,20,27,no,yes,0,0,
Batch18,,16oct16_30sep16_MSM_m1_sp1_13_rev.tif,16996-23440-10405.tif,4,20,32,no,no,0,0,
Batch18,,16oct16_30sep16_MSM_m1_sp1_15_rev.tif,20429-26254-5963.tif,5,20,27,no,yes,0,0,
Batch18,,16oct16_30sep16_MSM_m1_sp1_16_rev.tif,6404-16187-21734.tif,5,20,28,no,yes,0,0,
Batch18,,16oct16_30sep16_MSM_m1_sp1_19.1_rev.tif,7075-3614-2242.tif,5,20,26,no,no,2,0,kinda messy cell
Batch18,X,16oct16_30sep16_MSM_m1_sp1_21_rev.tif,28681-3151-31263.tif,5?,20,x?,no,yes,,0,bad signal
Batch18,,16oct16_30sep16_MSM_m1_sp1_22_rev.tif,32243-2840-22651.tif,4,20,25,no,no,1,0,
