Batch,,Original Name,Random Name ,quality,n ,nMLH1.foci,REDO.crop,XY.paired,achiasmate,asynased,notes
Batch14,X,1nov16_30sep16_MSM_f1_sp1_6_rev.tif,21025-10934-20377.tif,5?,20,,,,,,
Batch14,X,1nov16_30sep16_MSM_f1_sp1_5_rev.tif,10948-19023-3035.tif,4?5?,,,,,,,
Batch14,X,1nov16_30sep16_MSM_f1_sp1_45_rev.tif,15123-14647-2209.tif,,20,16?,no,,,2,
Batch14,X,1nov16_30sep16_MSM_f1_sp1_42.2_rev.tif,13494-5026-2104.tif,5,20,20,no,,3?,0,
Batch14,X,1nov16_30sep16_MSM_f1_sp1_41_rev.tif,29606-10013-9986.tif,,20,14?,no,,,1,
Batch14,X,1nov16_30sep16_MSM_f1_sp1_35_rev.tif,26974-4686-1929.tif,5,20,,no,,,2,
Batch14,X,1nov16_30sep16_MSM_f1_sp1_28_rev.tif,32362-4813-22317.tif,,20,,no,,,0,
Batch14,X,1nov16_30sep16_MSM_f1_sp1_21_rev.tif,8166-16705-5736.tif,,20,,no,,,1,
Batch14,X,1nov16_30sep16_MSM_f1_sp1_19_rev.tif,24134-13593-26942.tif,,20,,no,,,1,
Batch14,X,1mar18_1feb18_KAZ_f3_sp1_12_rev.tif,18803-29534-20988.tif,,19?,,,,,,
Batch14,X,1jul15_8oct14_PWD_f3_sp1_2_rev.tif,24611-19440-17321.tif,,,,,,,,
Batch14,X,18jan15_8oct14_PWD_f5_sp1_4.1_rev.tif,22570-11321-27523.tif,,21,,no,,,0,
Batch14,X,17feb15_13oct14_G_f2_sp1_41_rev.tif,29657-24681-31308.tif,,,,,,,,
Batch14,X,17feb15_13oct14_G_f2_sp1_4_rev.tif,743-29815-19804.tif,,20,14?,no,,,0,
Batch14,X,17feb15_13oct14_G_f2_sp1_31_rev.tif,31302-899-2692.tif,5,20,13?19?,no,,,,
Batch14,X,17feb15_13oct14_G_f2_sp1_28_rev.tif,16639-16237-21012.tif,,20,,no,,,0,
Batch14,X,17feb15_13oct14_G_f2_sp1_25_rev.tif,25547-2725-21831.tif,5,19?,no,no,,,,
Batch14,X,17feb15_13oct14_G_f2_sp1_21.1_rev.tif,30007-5036-14195.tif,5,20,15?,no,,,,bad signal
Batch14,X,17feb15_13oct14_G_f2_sp1_20_rev.tif,29311-18988-2134.tif,5?,20,19?,no,,,,
Batch14,X,17feb15_13oct14_G_f2_sp1_17_rev.tif,8750-4851-1574.tif,5?,20,,,,,,
Batch14,X,17feb15_13oct14_G_f2_sp1_13_rev.tif,4052-15806-813.tif,,20,17?,no,,,0,
Batch14,X,17feb15_13oct14_G_f2_sp1_12_rev.tif,32405-18944-23173.tif,,20,,no,,,,
Batch14,X,17feb15_13oct14_G_f2_sp1_11_rev.tif,21175-14118-19039.tif,,20,,no,,,,
Batch14,X,17feb15_13oct14_G_f2_sp1_10_rev.tif,2058-18398-19288.tif,,,,,,,,bad channels
Batch14,X,13apr18_1feb18_KAZ_f5_sp1_5_rev.tif,19733-25549-1548.tif,,20,15?,no,,,2?,
Batch14,X,13apr18_1feb18_KAZ_f5_sp1_30_rev.tif,20840-559-1654.tif,,22?,,no,,,,
Batch14,X,13apr15_8oct14_PWD_f1_sp2_1_rev.tif,12169-6296-28792.tif,,,,,,,,
Batch14,X,11jan15_8oct14_PWD_f3_sp1_6_rev.tif,25972-27355-9668.tif,5,20,16?,no,,5?,3,
Batch14,X,11jan15_8oct14_PWD_f3_sp1_3_rev.tif,27998-11821-717.tif,5,20,,no,,,,
Batch14,X,10jun19_31may19_SKIVE_f6_sp1_5_rev.tif,1468-30020-23640.tif,,20,,,,,,very broken SC
Batch14,X,10jun19_31may19_SKIVE_f6_sp1_4_rev.tif,19994-1663-14146.tif,4?5?,19,,,,,,
Batch14,X,10jun19_31may19_SKIVE_f6_sp1_23_rev.tif,27337-2028-17305.tif,,19,,,,,,
Batch14,X,10jun19_31may19_SKIVE_f6_sp1_14_rev.tif,15406-29477-10284.tif,5,20,19,no,,,3,
Batch14,,6dec14_8oct14_PWD_f2_sp1_9.2_rev.tif,30370-27029-4931.tif,5,20,28,no,,4,1,
Batch14,,6dec14_8oct14_PWD_f2_sp1_8_rev.tif,3717-6557-15548.tif,3,20,21,no,,1,0,
Batch14,,6dec14_8oct14_PWD_f2_sp1_7_rev.tif,14460-5603-15123.tif,5,20,21,no,,1,0,
Batch14,,6dec14_8oct14_PWD_f2_sp1_11_rev.tif,7388-27163-23436.tif,5,20,19,no,,3,0,
Batch14,,6dec14_8oct14_PWD_f2_sp1_10_rev.tif,7067-22944-4898.tif,2,20,22,no,,2,0,
Batch14,,5jan18_18nov17_WSB_f5_sp1_2_rev.tif,11377-22072-19369.tif,5,20,21,no,,2,1,
Batch14,,5jan18_18nov17_WSB_f5_sp1_1_rev.tif,30906-2099-30063.tif,4,20,19,no,,2,0,
Batch14,,5dec17_19oct17_SPIC_f1_sp1_1_rev.tif,12492-26813-24125.tif,5,20,20,no,,2,1,
Batch14,,5dec14_8oct14_PWD_f2_sp1_6_rev.tif,26666-3209-10201.tif,3,20,23,no,,1,0,
Batch14,,4jul18_30may18_SPIC_f1_sp1_6_rev.tif,15832-14882-6322.tif,5,20,28,no,,0,0,
Batch14,,4jul18_30may18_SPIC_f1_sp1_4_rev.tif,16052-13421-23767.tif,5,20,21,no,,2,0,
Batch14,,4jul18_30may18_SPIC_f1_sp1_3_rev.tif,12059-1601-11119.tif,5,20,23,no,,1,0,
Batch14,,4jan15_8oct14_WSB_f3_sp2_3_rev.tif,10075-20551-7704.tif,5,20,21,no,,1,0,
Batch14,,4feb18_31dec17_SPIC_f1_sp1_9_rev.tif,16989-31903-4391.tif,3,20,36,yes,,0,0,some noise
Batch14,,4feb18_31dec17_SPIC_f1_sp1_8_rev.tif,4317-32471-19908.tif,3,20,32,yes,,1,0,extra noise
Batch14,,4feb18_31dec17_SPIC_f1_sp1_4_rev.tif,6225-31504-24322.tif,4,20,25,no,,0,0,
Batch14,,4feb18_31dec17_SPIC_f1_sp1_3_rev.tif,7886-11351-24606.tif,,20,25,no,,2,0,
Batch14,,4feb18_31dec17_SPIC_f1_sp1_25_rev.tif,24750-23489-30259.tif,3,20,25,no,,0,0,
Batch14,,4feb18_31dec17_SPIC_f1_sp1_23_rev.tif,8194-17422-526.tif,4,20,22,no,,1,2,
Batch14,,4feb18_31dec17_SPIC_f1_sp1_22_rev.tif,18038-22174-16076.tif,2,20,22,no,,1,0,
Batch14,,4feb18_31dec17_SPIC_f1_sp1_21_rev.tif,30928-27080-28952.tif,4,20,28,no,,2,0,
Batch14,,4feb18_31dec17_SPIC_f1_sp1_20_rev.tif,26546-12117-25479.tif,3,20,25,no,,2,0,
Batch14,,4feb18_31dec17_SPIC_f1_sp1_19_rev.tif,25767-27693-27089.tif,5,20,28,no,,0,0,
Batch14,,4feb18_31dec17_SPIC_f1_sp1_18_rev.tif,477-28207-12301.tif,5,20,30,no,,2,0,
Batch14,,4feb18_31dec17_SPIC_f1_sp1_15_rev.tif,5345-2269-10994.tif,3,20,27,no,,2,0,
Batch14,,4feb18_31dec17_SPIC_f1_sp1_14_rev.tif,29732-1609-26623.tif,3,20,25,no,,1,1,
Batch14,,4feb18_31dec17_SPIC_f1_sp1_13_rev.tif,6682-14609-15834.tif,4,20,31,no,,1,0,
Batch14,,4feb18_31dec17_SPIC_f1_sp1_12_rev.tif,21978-9976-6430.tif,5,20,21,no,,0,1,
Batch14,,4feb18_31dec17_SPIC_f1_sp1_11_rev.tif,29539-24521-31256.tif,5,20,23,no,,0,0,
Batch14,,4feb18_31dec17_SPIC_f1_sp1_10_rev.tif,1587-16586-12465.tif,2,20,26,no,,1,0,
Batch14,,4dec14_8oct14_PWD_f1_sp1_8_rev.tif,6186-25245-21306.tif,3,20,22,no,,1,2,
Batch14,,4dec14_8oct14_PWD_f1_sp1_5_rev.tif,16451-25544-19839.tif,2,20,25,yes some noise,,1,0,
Batch14,,4dec14_8oct14_PWD_f1_sp1_2_rev.tif,5313-11382-21994.tif,3,20,27,no,,2,2,
Batch14,,4dec14_8oct14_PWD_f1_sp1_17_rev.tif,7558-16831-31098.tif,1,20,29,no,,0,0,
Batch14,,4dec14_8oct14_PWD_f1_sp1_15.2_rev.tif,1447-31202-26093.tif,3,20,24,no,,1,1,
Batch14,,4dec14_8oct14_PWD_f1_sp1_12_rev.tif,18568-4501-17283.tif,1,20,26,no,,0,0,
Batch14,,4dec14_8oct14_PWD_f1_sp1_11_rev.tif,28312-5250-3928.tif,3,20,29,no,,0,0,
Batch14,,4dec14_8oct14_PWD_f1_sp1_10_rev.tif,10735-22396-27804.tif,3,20,22,no,,2,1,
Batch14,,3dec14_8oct14_PWD_f1_sp1_7_rev.tif,10301-15338-21079.tif,3,20,24,no,,1,2,
Batch14,,3dec14_8oct14_PWD_f1_sp1_10_rev.tif,25227-18868-15116.tif,4,20,21,no,,3,2,
Batch14,,31mar15_13oct14_G_f1_sp1_9_rev.tif,16361-10225-16832.tif,3,20,25,no,,0,0,
Batch14,,31mar15_13oct14_G_f1_sp1_8_rev.tif,571-26090-1209.tif,3,20,34,no,,0,0,
Batch14,,31mar15_13oct14_G_f1_sp1_6_rev.tif,3867-5122-32314.tif,3,20,21,no,,1,0,
Batch14,,31mar15_13oct14_G_f1_sp1_54_rev.tif,11829-24104-25753.tif,3,20,32,no,,0,0,
Batch14,,31mar15_13oct14_G_f1_sp1_53.2_rev.tif,4314-21443-9886.tif,1,20,33,no,,1,0,
Batch14,,31mar15_13oct14_G_f1_sp1_53.1_rev.tif,26995-29620-65.tif,2,20,31,no,,1,0,
Batch14,,31mar15_13oct14_G_f1_sp1_51_rev.tif,737-16460-8396.tif,5,20,31,no,,1,0,
Batch14,,31mar15_13oct14_G_f1_sp1_50_rev.tif,15121-14781-11427.tif,5,20,27,no,,0,0,
Batch14,,31mar15_13oct14_G_f1_sp1_49_rev.tif,26571-18779-12413.tif,3,20,29,no,,0,0,
Batch14,,31mar15_13oct14_G_f1_sp1_47.1_rev.tif,16734-26626-5008.tif,3,20,25,no,,1,0,
Batch14,,31mar15_13oct14_G_f1_sp1_46_rev.tif,5779-419-13405.tif,2,20,28,no,,0,0,
Batch14,,31mar15_13oct14_G_f1_sp1_44_rev.tif,12119-12823-3673.tif,3,20,33,no,,0,1,
Batch14,,31mar15_13oct14_G_f1_sp1_43_rev.tif,6031-28399-11140.tif,5,20,28,no,,1,0,
Batch14,,31mar15_13oct14_G_f1_sp1_42_rev.tif,4004-25591-13580.tif,3,20,37,no,,0,0,
Batch14,,31mar15_13oct14_G_f1_sp1_41_rev.tif,12092-11361-15846.tif,5,20,24,no,,1,0,broken SC
Batch14,,31mar15_13oct14_G_f1_sp1_40_rev.tif,20171-25971-10597.tif,1,20,24,no,,0,0,
Batch14,,31mar15_13oct14_G_f1_sp1_4_rev.tif,725-13063-12660.tif,5,20,25,no,,2,0,
Batch14,,31mar15_13oct14_G_f1_sp1_39_rev.tif,27548-29423-15440.tif,3,20,33,no,,1,0,
Batch14,,31mar15_13oct14_G_f1_sp1_38_rev.tif,15157-8844-2485.tif,5,26,27,no,,2,0,some broken SC
Batch14,,31mar15_13oct14_G_f1_sp1_37_rev.tif,25495-26774-15541.tif,2,20,25,no,,0,1,
Batch14,,31mar15_13oct14_G_f1_sp1_36.2_rev.tif,1842-11549-19981.tif,1,20,26,no,,0,0,
Batch14,,31mar15_13oct14_G_f1_sp1_36.1_rev.tif,13717-12065-27307.tif,3,20,26,no,,0,0,
Batch14,,31mar15_13oct14_G_f1_sp1_35_rev.tif,30483-9483-14382.tif,4,20,31,no,,1,1,
Batch14,,31mar15_13oct14_G_f1_sp1_34_rev.tif,4034-19417-20193.tif,4,20,28,yes,,0,0,some extra noise
Batch14,,31mar15_13oct14_G_f1_sp1_33_rev.tif,9015-26788-24304.tif,1,20,32,no,,0,0,
Batch14,,31mar15_13oct14_G_f1_sp1_32_rev.tif,14199-17881-22175.tif,5,20,25,no,,1,1,
Batch14,,31mar15_13oct14_G_f1_sp1_31_rev.tif,15599-24688-31568.tif,5,20,29,no,,1,1,many broken SC
Batch14,,31mar15_13oct14_G_f1_sp1_30_rev.tif,25725-7354-22090.tif,4,20,25,no,,0,2,
Batch14,,31mar15_13oct14_G_f1_sp1_29_rev.tif,7746-11629-25926.tif,4,20,22,no,,2,0,
Batch14,,31mar15_13oct14_G_f1_sp1_26_rev.tif,13795-11390-4771.tif,5,20,28,no,,0,0,
Batch14,,31mar15_13oct14_G_f1_sp1_25_rev.tif,9290-2433-9901.tif,5,20,17,no,,6,1,
Batch14,,31mar15_13oct14_G_f1_sp1_24_rev.tif,27459-1819-28732.tif,5,20,33,no,,0,2,
Batch14,,31mar15_13oct14_G_f1_sp1_21.1_rev.tif,6219-15661-10677.tif,1,20,28,yes,,0,0,some extra noise
Batch14,,31mar15_13oct14_G_f1_sp1_20.1_rev.tif,6709-13430-16442.tif,3,20,32,no,,0,0,
Batch14,,31mar15_13oct14_G_f1_sp1_2_rev.tif,23396-30463-25982.tif,1,20,26,no,,0,0,
Batch14,,31mar15_13oct14_G_f1_sp1_19.1_rev.tif,29902-7858-8503.tif,5,20,35,no,,0,0,
Batch14,,31mar15_13oct14_G_f1_sp1_18_rev.tif,24922-30467-6363.tif,2,20,23,no,,1,1,
Batch14,,31mar15_13oct14_G_f1_sp1_16_rev.tif,7665-21630-28765.tif,5,20,28,no,,0,0,
Batch14,,31mar15_13oct14_G_f1_sp1_15.2_rev.tif,24040-27754-26900.tif,5,20,29,no,,0,0,
Batch14,,31mar15_13oct14_G_f1_sp1_15.1_rev.tif,8391-10076-14014.tif,3,20,32,no,,1,0,
Batch14,,31mar15_13oct14_G_f1_sp1_14_rev.tif,1597-2424-2658.tif,5,20,26,no,,0,0,some broken sc
Batch14,,31mar15_13oct14_G_f1_sp1_13_rev.tif,4597-20693-10603.tif,3,20,21,no,,0,0,
Batch14,,31mar15_13oct14_G_f1_sp1_12_rev.tif,29843-13836-18816.tif,3,20,29,no,,1,1,
Batch14,,31mar15_13oct14_G_f1_sp1_11_rev.tif,5378-24085-16790.tif,5,20,29,no,,0,0,
Batch14,,31mar15_13oct14_G_f1_sp1_10_rev.tif,25537-4669-15462.tif,4,20,28,no,,0,0,
Batch14,,31mar15_13oct14_G_f1_sp1_1_rev.tif,28644-4813-21944.tif,3,20,27,no,,1,1,
Batch14,,30mar15_13oct14_G_f1_sp1_9_rev.tif,18058-8665-21850.tif,2,20,22,no,,0,1,
Batch14,,30mar15_13oct14_G_f1_sp1_8_rev.tif,9412-31799-32007.tif,5,20,24,no,,1,0,
Batch14,,30mar15_13oct14_G_f1_sp1_7_rev.tif,2416-12634-29532.tif,5,20,24,no,,1,0,some broken SC
Batch14,,30mar15_13oct14_G_f1_sp1_6_rev.tif,28035-11909-12060.tif,4,20,25,no,,0,1,
Batch14,,30mar15_13oct14_G_f1_sp1_4_rev.tif,32462-13563-18277.tif,5,20,18,no,,4,0,
Batch14,,30mar15_13oct14_G_f1_sp1_3_rev.tif,31981-8739-28239.tif,5,20,26,no,,1,1,
Batch14,,30mar15_13oct14_G_f1_sp1_21_rev.tif,443-8572-26925.tif,3,20,22,no,,1,0,
Batch14,,30mar15_13oct14_G_f1_sp1_2.2_rev.tif,18660-14148-15484.tif,2,20,24,no,,0,0,
Batch14,,30mar15_13oct14_G_f1_sp1_2.1_rev.tif,21276-29949-25566.tif,5,20,31,no,,0,2,
Batch14,,30mar15_13oct14_G_f1_sp1_19_rev.tif,15514-12475-27625.tif,2,20,23,no,,0,0,
Batch14,,30mar15_13oct14_G_f1_sp1_17_rev.tif,1820-25378-21538.tif,3,20,23,no,,1,0,
Batch14,,30mar15_13oct14_G_f1_sp1_16_rev.tif,2630-6496-24482.tif,1,20,36,no,,1,0,
Batch14,,30mar15_13oct14_G_f1_sp1_14_rev.tif,3326-1551-31677.tif,4,20,25,no,,1,1,
Batch14,,30mar15_13oct14_G_f1_sp1_13_rev.tif,18775-2030-25687.tif,3,20,32,no,,0,2,
Batch14,,30mar15_13oct14_G_f1_sp1_10_rev.tif,9067-15890-27899.tif,5,20,19,no,,3,0,
Batch14,,30mar15_13oct14_G_f1_sp1_1.2_rev.tif,6805-13606-26230.tif,2,20,28,no,,0,0,
Batch14,,30mar15_13oct14_G_f1_sp1_1.1_rev.tif,1634-30778-17785.tif,1,20,26,no,,1,0,
Batch14,,2apr15_15sep14_WSB_f2_sp1_3_rev.tif,26064-18756-30288.tif,5,20,22,no,,1,0,
Batch14,,2apr15_15sep14_WSB_f2_sp1_2_rev.tif,29047-11312-10009.tif,3,20,18,no,,2,0,
Batch14,,2apr15_14sep14_WSB_f1_sp1_8_rev.tif,11-5121-1819.tif,5,20,17,no,,4,0,
Batch14,,2apr15_14sep14_WSB_f1_sp1_7.1_rev.tif,3897-20403-22850.tif,4,20,27,no,,0,0,
Batch14,,2apr15_14sep14_WSB_f1_sp1_3_rev.tif,22167-31942-22194.tif,2,20,26,no,,2,0,
Batch14,,2apr15_14sep14_WSB_f1_sp1_16_rev.tif,9034-9541-17808.tif,3,20,22,no,,0,0,
Batch14,,2apr15_14sep14_WSB_f1_sp1_15_rev.tif,9455-18611-25112.tif,4,20,28,no,,1,0,
Batch14,,2apr15_14sep14_WSB_f1_sp1_13.1_rev.tif,14721-5-15935.tif,3,20,27,no,,0,0,
Batch14,,2apr15_14sep14_WSB_f1_sp1_10_rev.tif,15634-6158-14177.tif,4,20,23,no,,1,0,
Batch14,,2apr15_14sep14_WSB_f1_sp1_1_rev.tif,19753-11108-26194.tif,4,20,23,no,,1,0,
Batch14,,29jun15_8oct14_PWD_f1_sp2_4_rev.tif,8941-26729-3390.tif,2,20,23,no,,3,0,
Batch14,,29jun15_8oct14_PWD_f1_sp2_3_rev.tif,15967-17040-10301.tif,2,20,25,no,,0,0,
Batch14,,27mar16_17mar16_G_f2_sp1_9_rev.tif,19034-32459-14136.tif,2,20,33,no,,0,0,
Batch14,,27mar16_17mar16_G_f2_sp1_8_rev.tif,15353-5233-10035.tif,2,20,29,no,,2,0,
Batch14,,27mar16_17mar16_G_f2_sp1_7_rev.tif,12150-32182-10201.tif,5,20,24,no,,1,0,
Batch14,,27mar16_17mar16_G_f2_sp1_6.1_rev.tif,21287-17407-3807.tif,3,20,25,no,,0,1,
Batch14,,27mar16_17mar16_G_f2_sp1_5_rev.tif,12302-679-27139.tif,2,20,24,no,,1,0,
Batch14,,27mar16_17mar16_G_f2_sp1_4_rev.tif,25838-3946-26880.tif,2,20,26,no,,1,0,
Batch14,,27mar16_17mar16_G_f2_sp1_3_rev.tif,12944-1792-21367.tif,3,20,23,no,,1,1,
Batch14,,27mar16_17mar16_G_f2_sp1_2_rev.tif,6523-16627-13944.tif,3,20,26,no,,0,0,
Batch14,,27mar16_17mar16_G_f2_sp1_10_rev.tif,13794-8247-17375.tif,1,20,23,no,,2,0,
Batch14,,27mar16_17mar16_G_f2_sp1_1_rev.tif,12001-12825-18729.tif,3,20,27,no,,0,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_9_rev.tif,1470-21385-20193.tif,2,20,29,no,,0,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_6_rev.tif,16073-176-6794.tif,5,20,23,no,,1,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_5_rev.tif,7237-17694-17355.tif,2,20,29,no,,0,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_4_rev.tif,32491-18598-7218.tif,5,20,28,no,,1,1,
Batch14,,26sep18_30may18_SPIC_f4_sp1_3_rev.tif,6229-15909-20267.tif,2,20,34,no,,0,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_26_rev.tif,6597-24209-1856.tif,4,20,30,no,,0,1,
Batch14,,26sep18_30may18_SPIC_f4_sp1_25_rev.tif,14508-8606-12934.tif,4,20,31,no,,1,1,
Batch14,,26sep18_30may18_SPIC_f4_sp1_24_rev.tif,23499-25444-5566.tif,5,20,26,no,,0,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_23_rev.tif,8737-4600-18543.tif,2,20,32,no,,0,1,
Batch14,,26sep18_30may18_SPIC_f4_sp1_22_rev.tif,11676-20618-19747.tif,5,20,28,no,,0,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_20_rev.tif,29841-1881-1108.tif,3,20,30,no,,1,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_2_rev.tif,24222-18719-24489.tif,5,20,22,no,,0,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_19_rev.tif,32707-19886-29322.tif,3,20,27,no,,1,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_18_rev.tif,22356-3903-15162.tif,5,20,28,no,,0,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_17_rev.tif,776-14801-31972.tif,3,20,28,no,,1,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_15_rev.tif,17663-29753-9853.tif,3,20,21,no,,2,6,
Batch14,,26sep18_30may18_SPIC_f4_sp1_14_rev.tif,1095-11854-18536.tif,5,20,28,no,,0,3,
Batch14,,26sep18_30may18_SPIC_f4_sp1_13_rev.tif,30963-18885-17083.tif,5,20,29,no,,0,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_11_rev.tif,11353-31118-30435.tif,5,20,30,no,,0,1,
Batch14,,26sep18_30may18_SPIC_f4_sp1_10_rev.tif,30989-30659-13313.tif,4,20,26,no,,1,0,
Batch14,,23mar15_14sep14_WSB_f1_sp1_9_rev.tif,27460-23562-15702.tif,5,20,21,no,,2,0,
Batch14,,22mar15_15sep14_WSB_f2_sp1_9_rev.tif,896-3418-30610.tif,5,20,21,no,,1,0,
Batch14,,22mar15_15sep14_WSB_f2_sp1_8_rev.tif,1556-16700-4477.tif,5,20,19,no,,3,0,
Batch14,,22mar15_15sep14_WSB_f2_sp1_7_rev.tif,5160-24962-28877.tif,4,20,26,no,,0,0,
Batch14,,22mar15_15sep14_WSB_f2_sp1_6_rev.tif,18684-4017-1590.tif,5,20,26,no,,0,0,
Batch14,,22mar15_15sep14_WSB_f2_sp1_5_rev.tif,29150-20380-1520.tif,3,20,27,no,,0,0,
Batch14,,22mar15_15sep14_WSB_f2_sp1_4.1_rev.tif,21436-20067-15336.tif,3,20,20,no,,1,0,
Batch14,,22mar15_15sep14_WSB_f2_sp1_2_rev.tif,25699-4850-10832.tif,5,20,19,no,,3,0,
Batch14,,22mar15_15sep14_WSB_f2_sp1_18_rev.tif,31957-17290-17249.tif,5,20,20,no,,1,0,
Batch14,,22mar15_15sep14_WSB_f2_sp1_15_rev.tif,20939-106-4891.tif,5,20,17,no,,4,0,
Batch14,,22mar15_15sep14_WSB_f2_sp1_14_rev.tif,20058-1429-30787.tif,5,20,28,no,,4,1,
Batch14,,22mar15_15sep14_WSB_f2_sp1_12_rev.tif,11813-21610-7816.tif,3,20,20,no,,1,1,
Batch14,,22mar15_15sep14_WSB_f2_sp1_10_rev.tif,26665-16389-32636.tif,4,20,22,no,,2,0,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_9_rev.tif,27587-26875-27708.tif,3,20,21,no,,0,3,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_8_rev.tif,9648-4928-3448.tif,3,20,19,no,,2,2,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_7_rev.tif,25405-14695-25354.tif,1,20,24,no,,0,0,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_6_rev.tif,32592-22837-4923.tif,4,20,30,no,,0,0,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_5_rev.tif,20027-29284-6094.tif,2,20,24,no,,0,0,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_4_rev.tif,26290-22861-27997.tif,2,20,17,no,,3,2,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_30_rev.tif,7224-7739-18816.tif,1,20,27,no,,0,0,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_29_rev.tif,14316-17165-15076.tif,3,20,21,no,,1,1,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_28_rev.tif,491-21863-28920.tif,4,20,28,no,,0,0,
