fileName,chromosomeLength,centromere_ABS_Position,centromere_PER_Position,boxNumber,Obj.ID,SC.pass,foci.pass,curated.1pass.0fail,curation.notes,hand.foci.count,Foci1,Foci2,Foci3,notes
12oct18_26sep18_CZECH_m1_sp1_1_rev,98,5.4084,0.055255,10,12oct18_26sep18_CZECH_m1_sp1_1_rev_10,1,1,,,2,19,89,,
12oct18_26sep18_CZECH_m1_sp1_1_rev,129,5.557,0.043022,11,12oct18_26sep18_CZECH_m1_sp1_1_rev_11,1,0,,,2,44,106,,
12oct18_26sep18_CZECH_m1_sp1_1_rev,97,9.582,0.098315,12,12oct18_26sep18_CZECH_m1_sp1_1_rev_12,1,0,,,1,38,,,
12oct18_26sep18_CZECH_m1_sp1_1_rev,74,6.3994,0.085931,2,12oct18_26sep18_CZECH_m1_sp1_1_rev_2,1,0,,,1,40,,,
12oct18_26sep18_CZECH_m1_sp1_1_rev,98,6.139,0.06276,6,12oct18_26sep18_CZECH_m1_sp1_1_rev_6,1,1,,,2,46,71,,
12oct18_26sep18_CZECH_m1_sp1_1_rev,85,5.9235,0.069731,7,12oct18_26sep18_CZECH_m1_sp1_1_rev_7,0,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_1_rev,113,4.038,0.035736,8,12oct18_26sep18_CZECH_m1_sp1_1_rev_8,1,0,,,1,103,,,
12oct18_26sep18_CZECH_m1_sp1_10_rev,95,6.0248,0.063171,2,12oct18_26sep18_CZECH_m1_sp1_10_rev_2,1,0,,,1,58,,,
12oct18_26sep18_CZECH_m1_sp1_10_rev,119,9.7528,0.082284,3,12oct18_26sep18_CZECH_m1_sp1_10_rev_3,0,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_10_rev,66,8.575,0.12899,6,12oct18_26sep18_CZECH_m1_sp1_10_rev_6,1,0,,,1,36,,,
12oct18_26sep18_CZECH_m1_sp1_10_rev,56,5.496,0.098229,8,12oct18_26sep18_CZECH_m1_sp1_10_rev_8,1,0,,,1,52,,,
12oct18_26sep18_CZECH_m1_sp1_10_rev,113,7.6443,0.067731,9,12oct18_26sep18_CZECH_m1_sp1_10_rev_9,1,0,,,1,68,,,
12oct18_26sep18_CZECH_m1_sp1_11_rev,95,7.2976,0.076421,1,12oct18_26sep18_CZECH_m1_sp1_11_rev_1,1,0,,,2,48,86,,
12oct18_26sep18_CZECH_m1_sp1_11_rev,96,5.2748,0.055053,10,12oct18_26sep18_CZECH_m1_sp1_11_rev_10,1,0,,,1,58,,,
12oct18_26sep18_CZECH_m1_sp1_11_rev,78,6.0055,0.077223,11,12oct18_26sep18_CZECH_m1_sp1_11_rev_11,1,0,,,1,71,,,
12oct18_26sep18_CZECH_m1_sp1_11_rev,78,2.9412,0.037734,12,12oct18_26sep18_CZECH_m1_sp1_11_rev_12,1,0,,,3,17,39,71,
12oct18_26sep18_CZECH_m1_sp1_11_rev,85,3.2836,0.038846,13,12oct18_26sep18_CZECH_m1_sp1_11_rev_13,1,1,,,2,56,74,,
12oct18_26sep18_CZECH_m1_sp1_11_rev,85,5.1471,0.060518,14,12oct18_26sep18_CZECH_m1_sp1_11_rev_14,1,0,,,1,80,,,
12oct18_26sep18_CZECH_m1_sp1_11_rev,50,7.8504,0.15621,17,12oct18_26sep18_CZECH_m1_sp1_11_rev_17,1,0,,,1,37,,,
12oct18_26sep18_CZECH_m1_sp1_11_rev,65,7.4385,0.11399,18,12oct18_26sep18_CZECH_m1_sp1_11_rev_18,1,1,,,1,54,,,
12oct18_26sep18_CZECH_m1_sp1_11_rev,72,6.3482,0.087964,19,12oct18_26sep18_CZECH_m1_sp1_11_rev_19,1,0,,,1,69,,,
12oct18_26sep18_CZECH_m1_sp1_11_rev,51,5.4769,0.10734,20,12oct18_26sep18_CZECH_m1_sp1_11_rev_20,1,0,,,0,,,,
12oct18_26sep18_CZECH_m1_sp1_11_rev,61,4.5222,0.074548,3,12oct18_26sep18_CZECH_m1_sp1_11_rev_3,1,0,,,1,43,,,
12oct18_26sep18_CZECH_m1_sp1_11_rev,92,3.0769,0.033277,4,12oct18_26sep18_CZECH_m1_sp1_11_rev_4,1,1,,,1,61,,,
12oct18_26sep18_CZECH_m1_sp1_11_rev,91,3.7349,0.040967,5,12oct18_26sep18_CZECH_m1_sp1_11_rev_5,1,0,,,1,82,,,
12oct18_26sep18_CZECH_m1_sp1_11_rev,73,5.1699,0.070962,7,12oct18_26sep18_CZECH_m1_sp1_11_rev_7,1,0,,,2,18,56,,
12oct18_26sep18_CZECH_m1_sp1_11_rev,113,3.0303,0.026866,8,12oct18_26sep18_CZECH_m1_sp1_11_rev_8,1,0,,,2,41,109,,
12oct18_26sep18_CZECH_m1_sp1_11_rev,101,4.3367,0.043064,9,12oct18_26sep18_CZECH_m1_sp1_11_rev_9,1,0,,,1,71,,,
12oct18_26sep18_CZECH_m1_sp1_12.1_rev,88,5.2722,0.060097,1,12oct18_26sep18_CZECH_m1_sp1_12.1_rev_1,1,0,,,1,77,,,
12oct18_26sep18_CZECH_m1_sp1_12.1_rev,64,3.5821,0.055785,10,12oct18_26sep18_CZECH_m1_sp1_12.1_rev_10,1,0,,,1,42,,,
12oct18_26sep18_CZECH_m1_sp1_12.1_rev,76,5.7097,0.075043,11,12oct18_26sep18_CZECH_m1_sp1_12.1_rev_11,1,0,,,1,70,,,
12oct18_26sep18_CZECH_m1_sp1_12.1_rev,46,3.9238,0.08534,12,12oct18_26sep18_CZECH_m1_sp1_12.1_rev_12,1,0,,,1,31,,,
12oct18_26sep18_CZECH_m1_sp1_12.1_rev,52,2.7778,0.053398,13,12oct18_26sep18_CZECH_m1_sp1_12.1_rev_13,1,0,,,1,38,,,
12oct18_26sep18_CZECH_m1_sp1_12.1_rev,61,5.5941,0.091429,14,12oct18_26sep18_CZECH_m1_sp1_12.1_rev_14,1,0,,,2,33,56,,
12oct18_26sep18_CZECH_m1_sp1_12.1_rev,97,5.0429,0.051929,15,12oct18_26sep18_CZECH_m1_sp1_12.1_rev_15,1,0,,,1,88,,,
12oct18_26sep18_CZECH_m1_sp1_12.1_rev,101,4.0531,0.040049,16,12oct18_26sep18_CZECH_m1_sp1_12.1_rev_16,1,0,,,1,91,,,
12oct18_26sep18_CZECH_m1_sp1_12.1_rev,46,5.1534,0.11325,17,12oct18_26sep18_CZECH_m1_sp1_12.1_rev_17,0,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12.1_rev,88,3.5325,0.040346,18,12oct18_26sep18_CZECH_m1_sp1_12.1_rev_18,1,0,,,1,78,,,
12oct18_26sep18_CZECH_m1_sp1_12.1_rev,72,5.5568,0.0769,19,12oct18_26sep18_CZECH_m1_sp1_12.1_rev_19,1,0,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12.1_rev,96,5.547,0.057947,4,12oct18_26sep18_CZECH_m1_sp1_12.1_rev_4,1,0,,,1,53,,,
12oct18_26sep18_CZECH_m1_sp1_12.1_rev,71,3.5484,0.050005,6,12oct18_26sep18_CZECH_m1_sp1_12.1_rev_6,1,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12.1_rev,61,3.0508,0.049959,7,12oct18_26sep18_CZECH_m1_sp1_12.1_rev_7,1,0,,,1,43,,,
12oct18_26sep18_CZECH_m1_sp1_12.1_rev,64,4.9827,0.07815,8,12oct18_26sep18_CZECH_m1_sp1_12.1_rev_8,1,0,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12.1_rev,92,5.9217,0.064679,9,12oct18_26sep18_CZECH_m1_sp1_12.1_rev_9,0,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12.2_rev,65,5.8057,0.089847,1,12oct18_26sep18_CZECH_m1_sp1_12.2_rev_1,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12.2_rev,94,4.9661,0.05259,10,12oct18_26sep18_CZECH_m1_sp1_12.2_rev_10,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12.2_rev,75,4.613,0.061704,11,12oct18_26sep18_CZECH_m1_sp1_12.2_rev_11,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12.2_rev,96,4.6309,0.048175,12,12oct18_26sep18_CZECH_m1_sp1_12.2_rev_12,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12.2_rev,57,2.8986,0.051298,13,12oct18_26sep18_CZECH_m1_sp1_12.2_rev_13,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12.2_rev,46,4.5841,0.10001,14,12oct18_26sep18_CZECH_m1_sp1_12.2_rev_14,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12.2_rev,67,5.7837,0.086488,16,12oct18_26sep18_CZECH_m1_sp1_12.2_rev_16,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12.2_rev,51,6.0597,0.11791,2,12oct18_26sep18_CZECH_m1_sp1_12.2_rev_2,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12.2_rev,96,5.1363,0.053738,3,12oct18_26sep18_CZECH_m1_sp1_12.2_rev_3,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12.2_rev,102,14.4481,0.14138,4,12oct18_26sep18_CZECH_m1_sp1_12.2_rev_4,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12.2_rev,73,5.4224,0.074617,5,12oct18_26sep18_CZECH_m1_sp1_12.2_rev_5,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12.2_rev,64,4.6267,0.072518,7,12oct18_26sep18_CZECH_m1_sp1_12.2_rev_7,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12.2_rev,80,6.4886,0.081605,8,12oct18_26sep18_CZECH_m1_sp1_12.2_rev_8,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,64,5.9155,0.092174,1,12oct18_26sep18_CZECH_m1_sp1_12_rev_1,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,79,6.4924,0.082576,10,12oct18_26sep18_CZECH_m1_sp1_12_rev_10,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,93,4.5345,0.048851,13,12oct18_26sep18_CZECH_m1_sp1_12_rev_13,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,96,5.547,0.057947,14,12oct18_26sep18_CZECH_m1_sp1_12_rev_14,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,75,4.965,0.066577,15,12oct18_26sep18_CZECH_m1_sp1_12_rev_15,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,71,3.5484,0.050005,17,12oct18_26sep18_CZECH_m1_sp1_12_rev_17,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,61,3.0508,0.049959,18,12oct18_26sep18_CZECH_m1_sp1_12_rev_18,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,64,4.9827,0.07815,19,12oct18_26sep18_CZECH_m1_sp1_12_rev_19,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,51,5.9718,0.11678,2,12oct18_26sep18_CZECH_m1_sp1_12_rev_2,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,96,4.8206,0.050131,20,12oct18_26sep18_CZECH_m1_sp1_12_rev_20,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,56,2.6087,0.046475,21,12oct18_26sep18_CZECH_m1_sp1_12_rev_21,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,46,4.636,0.10113,22,12oct18_26sep18_CZECH_m1_sp1_12_rev_22,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,92,5.9217,0.064679,23,12oct18_26sep18_CZECH_m1_sp1_12_rev_23,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,64,3.5821,0.055785,24,12oct18_26sep18_CZECH_m1_sp1_12_rev_24,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,76,5.7097,0.075043,25,12oct18_26sep18_CZECH_m1_sp1_12_rev_25,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,46,3.9238,0.08534,27,12oct18_26sep18_CZECH_m1_sp1_12_rev_27,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,66,5.7871,0.087199,28,12oct18_26sep18_CZECH_m1_sp1_12_rev_28,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,52,2.7778,0.053398,29,12oct18_26sep18_CZECH_m1_sp1_12_rev_29,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,95,5.2425,0.055054,3,12oct18_26sep18_CZECH_m1_sp1_12_rev_3,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,61,5.5941,0.091429,30,12oct18_26sep18_CZECH_m1_sp1_12_rev_30,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,97,5.0429,0.051929,31,12oct18_26sep18_CZECH_m1_sp1_12_rev_31,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,101,4.0531,0.040049,32,12oct18_26sep18_CZECH_m1_sp1_12_rev_32,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,46,5.1534,0.11325,33,12oct18_26sep18_CZECH_m1_sp1_12_rev_33,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,88,3.5325,0.040346,34,12oct18_26sep18_CZECH_m1_sp1_12_rev_34,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,72,5.5568,0.0769,35,12oct18_26sep18_CZECH_m1_sp1_12_rev_35,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,101,14.2185,0.14051,4,12oct18_26sep18_CZECH_m1_sp1_12_rev_4,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,88,5.2722,0.060097,5,12oct18_26sep18_CZECH_m1_sp1_12_rev_5,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,72,4.828,0.067075,6,12oct18_26sep18_CZECH_m1_sp1_12_rev_6,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_12_rev,64,4.6265,0.072686,9,12oct18_26sep18_CZECH_m1_sp1_12_rev_9,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_13_rev,65,4.4411,0.067809,10,12oct18_26sep18_CZECH_m1_sp1_13_rev_10,1,0,,,1,41,,,
12oct18_26sep18_CZECH_m1_sp1_13_rev,90,7.8351,0.08658,11,12oct18_26sep18_CZECH_m1_sp1_13_rev_11,1,0,,,2,12,88,,
12oct18_26sep18_CZECH_m1_sp1_13_rev,73,8.4116,0.11448,13,12oct18_26sep18_CZECH_m1_sp1_13_rev_13,1,1,,,1,66,,,
12oct18_26sep18_CZECH_m1_sp1_13_rev,108,4.8092,0.044454,17,12oct18_26sep18_CZECH_m1_sp1_13_rev_17,1,0,,,1,79,,,
12oct18_26sep18_CZECH_m1_sp1_13_rev,101,7.0259,0.069419,18,12oct18_26sep18_CZECH_m1_sp1_13_rev_18,1,0,,,1,76,,,
12oct18_26sep18_CZECH_m1_sp1_13_rev,111,7.7473,0.069735,19,12oct18_26sep18_CZECH_m1_sp1_13_rev_19,1,0,,,2,16,99,,
12oct18_26sep18_CZECH_m1_sp1_13_rev,172,3.9394,0.022959,4,12oct18_26sep18_CZECH_m1_sp1_13_rev_4,0,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_13_rev,107,6.4335,0.060195,5,12oct18_26sep18_CZECH_m1_sp1_13_rev_5,1,1,,,2,39,96,,
12oct18_26sep18_CZECH_m1_sp1_13_rev,106,3.1718,0.029789,7,12oct18_26sep18_CZECH_m1_sp1_13_rev_7,0,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_13_rev,83,4.8472,0.058429,8,12oct18_26sep18_CZECH_m1_sp1_13_rev_8,1,0,,,1,65,,,2 smaller flanking foci
12oct18_26sep18_CZECH_m1_sp1_14_rev,79,4.9966,0.063279,1,12oct18_26sep18_CZECH_m1_sp1_14_rev_1,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_14_rev,75,5.8164,0.077597,10,12oct18_26sep18_CZECH_m1_sp1_14_rev_10,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_14_rev,94,6.5963,0.070177,11,12oct18_26sep18_CZECH_m1_sp1_14_rev_11,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_14_rev,70,7.4316,0.10664,12,12oct18_26sep18_CZECH_m1_sp1_14_rev_12,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_14_rev,124,3.3076,0.026735,13,12oct18_26sep18_CZECH_m1_sp1_14_rev_13,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_14_rev,114,6.0199,0.052599,14,12oct18_26sep18_CZECH_m1_sp1_14_rev_14,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_14_rev,123,6.241,0.050883,2,12oct18_26sep18_CZECH_m1_sp1_14_rev_2,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_14_rev,51,2.4912,0.048622,3,12oct18_26sep18_CZECH_m1_sp1_14_rev_3,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_14_rev,92,5.63,0.061429,4,12oct18_26sep18_CZECH_m1_sp1_14_rev_4,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_14_rev,98,6.9067,0.070497,5,12oct18_26sep18_CZECH_m1_sp1_14_rev_5,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_14_rev,93,7.6642,0.082764,7,12oct18_26sep18_CZECH_m1_sp1_14_rev_7,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_14_rev,132,5.5696,0.042036,8,12oct18_26sep18_CZECH_m1_sp1_14_rev_8,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_14_rev,81,5.1569,0.063598,9,12oct18_26sep18_CZECH_m1_sp1_14_rev_9,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_15_rev,82,3.7143,0.045444,1,12oct18_26sep18_CZECH_m1_sp1_15_rev_1,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_15_rev,79,4.6027,0.058152,10,12oct18_26sep18_CZECH_m1_sp1_15_rev_10,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_15_rev,86,5.1247,0.059826,11,12oct18_26sep18_CZECH_m1_sp1_15_rev_11,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_15_rev,60,6.0094,0.099666,12,12oct18_26sep18_CZECH_m1_sp1_15_rev_12,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_15_rev,104,4.8592,0.046818,13,12oct18_26sep18_CZECH_m1_sp1_15_rev_13,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_15_rev,91,6.5536,0.071655,14,12oct18_26sep18_CZECH_m1_sp1_15_rev_14,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_15_rev,53,3.93,0.074309,15,12oct18_26sep18_CZECH_m1_sp1_15_rev_15,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_15_rev,102,5.2901,0.051861,16,12oct18_26sep18_CZECH_m1_sp1_15_rev_16,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_15_rev,105,4.8905,0.046704,17,12oct18_26sep18_CZECH_m1_sp1_15_rev_17,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_15_rev,88,5.8049,0.065768,18,12oct18_26sep18_CZECH_m1_sp1_15_rev_18,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_15_rev,59,5.4902,0.092406,19,12oct18_26sep18_CZECH_m1_sp1_15_rev_19,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_15_rev,69,5.461,0.079224,3,12oct18_26sep18_CZECH_m1_sp1_15_rev_3,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_15_rev,73,6.2675,0.086252,4,12oct18_26sep18_CZECH_m1_sp1_15_rev_4,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_15_rev,136,10.5623,0.077531,5,12oct18_26sep18_CZECH_m1_sp1_15_rev_5,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_15_rev,71,5.1176,0.072342,7,12oct18_26sep18_CZECH_m1_sp1_15_rev_7,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_15_rev,121,3.4286,0.028334,8,12oct18_26sep18_CZECH_m1_sp1_15_rev_8,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_15_rev,110,5.0746,0.046117,9,12oct18_26sep18_CZECH_m1_sp1_15_rev_9,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_16_rev,34,6.3765,0.18706,1,12oct18_26sep18_CZECH_m1_sp1_16_rev_1,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_16_rev,42,5.692,0.13523,14,12oct18_26sep18_CZECH_m1_sp1_16_rev_14,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_16_rev,65,0.90909,0.013916,4,12oct18_26sep18_CZECH_m1_sp1_16_rev_4,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_16_rev,60,6.2195,0.10357,5,12oct18_26sep18_CZECH_m1_sp1_16_rev_5,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_16_rev,69,6.9951,0.10134,8,12oct18_26sep18_CZECH_m1_sp1_16_rev_8,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_17_rev,101,3.7143,0.036879,2,12oct18_26sep18_CZECH_m1_sp1_17_rev_2,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_17_rev,84,7.1981,0.085505,3,12oct18_26sep18_CZECH_m1_sp1_17_rev_3,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_17_rev,123,3.7875,0.03067,6,12oct18_26sep18_CZECH_m1_sp1_17_rev_6,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_18_rev,111,3.4783,0.031314,1,12oct18_26sep18_CZECH_m1_sp1_18_rev_1,1,1,,,1,68,,,
12oct18_26sep18_CZECH_m1_sp1_18_rev,80,6.6858,0.083886,10,12oct18_26sep18_CZECH_m1_sp1_18_rev_10,1,0,,,2,11,75,,
12oct18_26sep18_CZECH_m1_sp1_18_rev,67,4.4444,0.066466,11,12oct18_26sep18_CZECH_m1_sp1_18_rev_11,0,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_18_rev,66,4.3684,0.065968,12,12oct18_26sep18_CZECH_m1_sp1_18_rev_12,1,0,,,1,33,,,
12oct18_26sep18_CZECH_m1_sp1_18_rev,84,4.1791,0.04947,2,12oct18_26sep18_CZECH_m1_sp1_18_rev_2,1,0,,,1,70,,,
12oct18_26sep18_CZECH_m1_sp1_18_rev,149,7.7064,0.051781,5,12oct18_26sep18_CZECH_m1_sp1_18_rev_5,0,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_18_rev,60,3.4286,0.057342,7,12oct18_26sep18_CZECH_m1_sp1_18_rev_7,1,0,,,2,15,53,,
12oct18_26sep18_CZECH_m1_sp1_18_rev,200,6.2005,0.030931,8,12oct18_26sep18_CZECH_m1_sp1_18_rev_8,0,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_18_rev,79,3.75,0.04765,9,12oct18_26sep18_CZECH_m1_sp1_18_rev_9,1,0,,,1,26,,,
12oct18_26sep18_CZECH_m1_sp1_19_rev,74,3.1884,0.042874,11,12oct18_26sep18_CZECH_m1_sp1_19_rev_11,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_19_rev,42,5.6028,0.13423,14,12oct18_26sep18_CZECH_m1_sp1_19_rev_14,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_19_rev,86,6.7772,0.078437,15,12oct18_26sep18_CZECH_m1_sp1_19_rev_15,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_19_rev,40,2.0339,0.050271,16,12oct18_26sep18_CZECH_m1_sp1_19_rev_16,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_19_rev,102,5.6716,0.055719,17,12oct18_26sep18_CZECH_m1_sp1_19_rev_17,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_19_rev,86,3.5294,0.041024,19,12oct18_26sep18_CZECH_m1_sp1_19_rev_19,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_19_rev,108,6.8269,0.063425,2,12oct18_26sep18_CZECH_m1_sp1_19_rev_2,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_19_rev,62,6.6694,0.10678,3,12oct18_26sep18_CZECH_m1_sp1_19_rev_3,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_19_rev,77,6.1885,0.080645,5,12oct18_26sep18_CZECH_m1_sp1_19_rev_5,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_19_rev,65,5.6855,0.086806,8,12oct18_26sep18_CZECH_m1_sp1_19_rev_8,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_2.1_rev,83,5.0646,0.060716,10,12oct18_26sep18_CZECH_m1_sp1_2.1_rev_10,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_2.1_rev,65,2.6087,0.040419,4,12oct18_26sep18_CZECH_m1_sp1_2.1_rev_4,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_2.1_rev,116,4.6081,0.039753,5,12oct18_26sep18_CZECH_m1_sp1_2.1_rev_5,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_2.1_rev,63,6.0998,0.096218,7,12oct18_26sep18_CZECH_m1_sp1_2.1_rev_7,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_2.2_rev,89,5.7946,0.06537,1,12oct18_26sep18_CZECH_m1_sp1_2.2_rev_1,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_2.2_rev,93,3.6364,0.039199,14,12oct18_26sep18_CZECH_m1_sp1_2.2_rev_14,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_2.2_rev,44,4.5531,0.10321,15,12oct18_26sep18_CZECH_m1_sp1_2.2_rev_15,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_2.2_rev,98,4.2857,0.043654,2,12oct18_26sep18_CZECH_m1_sp1_2.2_rev_2,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_2.2_rev,85,5.292,0.062178,3,12oct18_26sep18_CZECH_m1_sp1_2.2_rev_3,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_2.2_rev,70,7.1603,0.10171,4,12oct18_26sep18_CZECH_m1_sp1_2.2_rev_4,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_2.2_rev,48,3.871,0.079969,6,12oct18_26sep18_CZECH_m1_sp1_2.2_rev_6,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_2.3_rev,99,6.1472,0.062058,14,12oct18_26sep18_CZECH_m1_sp1_2.3_rev_14,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_2.3_rev,102,5.6091,0.0548,15,12oct18_26sep18_CZECH_m1_sp1_2.3_rev_15,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_2.3_rev,111,2.7692,0.02484,3,12oct18_26sep18_CZECH_m1_sp1_2.3_rev_3,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_2.3_rev,84,9.0906,0.1081,5,12oct18_26sep18_CZECH_m1_sp1_2.3_rev_5,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_2.3_rev,68,7.9557,0.11725,7,12oct18_26sep18_CZECH_m1_sp1_2.3_rev_7,,,,,,,,,
12oct18_26sep18_CZECH_m1_sp1_2_rev,85,5.292,0.062179,10,12oct18_26sep18_CZECH_m1_sp1_2_rev_10,,,,,,,,,
