fileName,chromosomeLength,centromere_ABS_Position,centromere_PER_Position,boxNumber,Obj.ID,SC.pass,foci.pass,curated.1pass.0fail,curation.notes,hand.foci.count,Foci1,Foci2,Foci3,notes
5aug17_14jul17_MSM_f1_sp1_17_rev,95,4.3523,0.045966,10,5aug17_14jul17_MSM_f1_sp1_17_rev_10,1,0,,,2,37,77,,faint middle foci
5aug17_14jul17_MSM_f1_sp1_17_rev,92,4.9351,0.05358,11,5aug17_14jul17_MSM_f1_sp1_17_rev_11,1,1,,,1,56,,,
5aug17_14jul17_MSM_f1_sp1_17_rev,97,5.1697,0.053537,12,5aug17_14jul17_MSM_f1_sp1_17_rev_12,1,0,,,1,55,,,
5aug17_14jul17_MSM_f1_sp1_17_rev,112,4.7886,0.042638,13,5aug17_14jul17_MSM_f1_sp1_17_rev_13,1,1,,,1,61,,,
5aug17_14jul17_MSM_f1_sp1_17_rev,124,2.8986,0.023407,16,5aug17_14jul17_MSM_f1_sp1_17_rev_16,1,1,,,1,73,,,
5aug17_14jul17_MSM_f1_sp1_17_rev,94,6.92,0.073835,2,5aug17_14jul17_MSM_f1_sp1_17_rev_2,1,1,,,1,54,,,
5aug17_14jul17_MSM_f1_sp1_17_rev,102,5.0384,0.049606,3,5aug17_14jul17_MSM_f1_sp1_17_rev_3,1,0,,,1,52,,,
5aug17_14jul17_MSM_f1_sp1_17_rev,80,4.4894,0.056327,4,5aug17_14jul17_MSM_f1_sp1_17_rev_4,1,0,,,0,,,,
5aug17_14jul17_MSM_f1_sp1_17_rev,134,4.5727,0.034205,5,5aug17_14jul17_MSM_f1_sp1_17_rev_5,1,0,,,2,33,84,,
5aug17_14jul17_MSM_f1_sp1_17_rev,99,4.2219,0.042837,6,5aug17_14jul17_MSM_f1_sp1_17_rev_6,1,0,,,1,39,,,
5aug17_14jul17_MSM_f1_sp1_17_rev,106,4.1481,0.039224,7,5aug17_14jul17_MSM_f1_sp1_17_rev_7,1,0,,,1,81,,,
5aug17_14jul17_MSM_f1_sp1_17_rev,104,5.0843,0.048776,8,5aug17_14jul17_MSM_f1_sp1_17_rev_8,1,0,,,1,71,,,
5aug17_14jul17_MSM_f1_sp1_18_rev,160,8.2722,0.051839,1,5aug17_14jul17_MSM_f1_sp1_18_rev_1,1,1,,,1,87,,,
5aug17_14jul17_MSM_f1_sp1_18_rev,86,6.5287,0.075966,12,5aug17_14jul17_MSM_f1_sp1_18_rev_12,1,1,,,1,33,,,
5aug17_14jul17_MSM_f1_sp1_18_rev,125,4.9622,0.03976,16,5aug17_14jul17_MSM_f1_sp1_18_rev_16,1,1,,,1,43,,,
5aug17_14jul17_MSM_f1_sp1_18_rev,104,5.475,0.052534,18,5aug17_14jul17_MSM_f1_sp1_18_rev_18,1,1,,,1,84,,,
5aug17_14jul17_MSM_f1_sp1_18_rev,123,8.9598,0.072673,2,5aug17_14jul17_MSM_f1_sp1_18_rev_2,1,0,,,1,45,,,
5aug17_14jul17_MSM_f1_sp1_18_rev,96,6.0401,0.063233,24,5aug17_14jul17_MSM_f1_sp1_18_rev_24,1,0,,,2,45,91,,
5aug17_14jul17_MSM_f1_sp1_18_rev,65,7.705,0.118,25,5aug17_14jul17_MSM_f1_sp1_18_rev_25,1,1,,,1,46,,,
5aug17_14jul17_MSM_f1_sp1_18_rev,94,3.9574,0.042039,3,5aug17_14jul17_MSM_f1_sp1_18_rev_3,1,1,,,1,72,,,
5aug17_14jul17_MSM_f1_sp1_18_rev,93,2.7437,0.02958,9,5aug17_14jul17_MSM_f1_sp1_18_rev_9,1,1,,,1,47,,,
5aug17_14jul17_MSM_f1_sp1_19_rev,174,6.442,0.03701,10,5aug17_14jul17_MSM_f1_sp1_19_rev_10,1,0,,,2,41,159,,
5aug17_14jul17_MSM_f1_sp1_19_rev,145,7.5998,0.052515,11,5aug17_14jul17_MSM_f1_sp1_19_rev_11,1,0,,,1,55,,,2 faint foci
5aug17_14jul17_MSM_f1_sp1_19_rev,138,5.8978,0.042885,13,5aug17_14jul17_MSM_f1_sp1_19_rev_13,1,1,,,1,72,,,
5aug17_14jul17_MSM_f1_sp1_19_rev,105,4.4162,0.042213,14,5aug17_14jul17_MSM_f1_sp1_19_rev_14,1,1,,,1,50,,,
5aug17_14jul17_MSM_f1_sp1_19_rev,119,4.3433,0.036491,15,5aug17_14jul17_MSM_f1_sp1_19_rev_15,1,0,,,1,111,,,
5aug17_14jul17_MSM_f1_sp1_19_rev,79,5.7468,0.072439,16,5aug17_14jul17_MSM_f1_sp1_19_rev_16,1,0,,,1,73,,,
5aug17_14jul17_MSM_f1_sp1_19_rev,109,6.7978,0.062535,17,5aug17_14jul17_MSM_f1_sp1_19_rev_17,1,0,,,3,12,33,73,
5aug17_14jul17_MSM_f1_sp1_19_rev,165,6.1548,0.0373,18,5aug17_14jul17_MSM_f1_sp1_19_rev_18,1,0,,,3,70,87,93,
5aug17_14jul17_MSM_f1_sp1_19_rev,120,2.9912,0.024983,20,5aug17_14jul17_MSM_f1_sp1_19_rev_20,1,1,,,1,51,,,
5aug17_14jul17_MSM_f1_sp1_19_rev,205,5.0754,0.0248,21,5aug17_14jul17_MSM_f1_sp1_19_rev_21,1,0,,,1,159,,,another faint foci
5aug17_14jul17_MSM_f1_sp1_19_rev,153,8.0167,0.052449,23,5aug17_14jul17_MSM_f1_sp1_19_rev_23,1,1,,,1,98,,,
5aug17_14jul17_MSM_f1_sp1_19_rev,80,3.3308,0.041831,8,5aug17_14jul17_MSM_f1_sp1_19_rev_8,1,0,,,0,,,,
5aug17_14jul17_MSM_f1_sp1_20_rev,68,8.1139,0.12005,11,5aug17_14jul17_MSM_f1_sp1_20_rev_11,1,0,,,1,34,,,
5aug17_14jul17_MSM_f1_sp1_20_rev,95,4.5847,0.048247,14,5aug17_14jul17_MSM_f1_sp1_20_rev_14,1,0,,,1,70,,,
5aug17_14jul17_MSM_f1_sp1_20_rev,103,5.5477,0.053625,15,5aug17_14jul17_MSM_f1_sp1_20_rev_15,1,1,,,1,53,,,
5aug17_14jul17_MSM_f1_sp1_20_rev,186,4.6556,0.025078,17,5aug17_14jul17_MSM_f1_sp1_20_rev_17,1,1,,,3,22,40,96,
5aug17_14jul17_MSM_f1_sp1_20_rev,108,5.1703,0.047964,2,5aug17_14jul17_MSM_f1_sp1_20_rev_2,1,1,,,1,63,,,
5aug17_14jul17_MSM_f1_sp1_20_rev,128,8.3371,0.065072,20,5aug17_14jul17_MSM_f1_sp1_20_rev_20,1,1,,,2,49,85,,
5aug17_14jul17_MSM_f1_sp1_20_rev,130,6.0692,0.046592,21,5aug17_14jul17_MSM_f1_sp1_20_rev_21,1,1,,,1,56,,,
5aug17_14jul17_MSM_f1_sp1_20_rev,212,7.3442,0.034675,5,5aug17_14jul17_MSM_f1_sp1_20_rev_5,1,0,,,1,95,,,
5aug17_14jul17_MSM_f1_sp1_21_rev,136,5.2148,0.038342,10,5aug17_14jul17_MSM_f1_sp1_21_rev_10,1,0,,,1,104,,,
5aug17_14jul17_MSM_f1_sp1_21_rev,152,3.7449,0.024651,13,5aug17_14jul17_MSM_f1_sp1_21_rev_13,1,0,,,2,25,126,,
5aug17_14jul17_MSM_f1_sp1_21_rev,206,3.1013,0.015079,14,5aug17_14jul17_MSM_f1_sp1_21_rev_14,1,0,,,1,156,,,
5aug17_14jul17_MSM_f1_sp1_21_rev,132,3.2636,0.02467,15,5aug17_14jul17_MSM_f1_sp1_21_rev_15,1,0,,,1,115,,,
5aug17_14jul17_MSM_f1_sp1_21_rev,135,7.7443,0.057346,16,5aug17_14jul17_MSM_f1_sp1_21_rev_16,1,0,,,2,38,108,,
5aug17_14jul17_MSM_f1_sp1_21_rev,130,1.3889,0.01065,17,5aug17_14jul17_MSM_f1_sp1_21_rev_17,1,0,,,1,107,,,
5aug17_14jul17_MSM_f1_sp1_21_rev,105,6.8943,0.065602,4,5aug17_14jul17_MSM_f1_sp1_21_rev_4,1,0,,,1,84,,,
5aug17_14jul17_MSM_f1_sp1_21_rev,95,8.3966,0.087993,5,5aug17_14jul17_MSM_f1_sp1_21_rev_5,1,1,,,2,61,78,,
5aug17_14jul17_MSM_f1_sp1_21_rev,143,5.9996,0.042101,7,5aug17_14jul17_MSM_f1_sp1_21_rev_7,1,0,,,2,34,54,,
5aug17_14jul17_MSM_f1_sp1_21_rev,113,8.4357,0.074599,9,5aug17_14jul17_MSM_f1_sp1_21_rev_9,1,0,,,1,35,,,
5aug17_14jul17_MSM_f1_sp1_24_rev,100,3.21,0.032008,1,5aug17_14jul17_MSM_f1_sp1_24_rev_1,1,1,,,3,22,36,85,
5aug17_14jul17_MSM_f1_sp1_24_rev,118,4.3294,0.036769,10,5aug17_14jul17_MSM_f1_sp1_24_rev_10,1,1,,,3,36,79,95,
5aug17_14jul17_MSM_f1_sp1_24_rev,116,3.0303,0.026156,11,5aug17_14jul17_MSM_f1_sp1_24_rev_11,1,1,,,1,96,,,
5aug17_14jul17_MSM_f1_sp1_24_rev,112,3.3025,0.029597,12,5aug17_14jul17_MSM_f1_sp1_24_rev_12,1,0,,,1,41,,,
5aug17_14jul17_MSM_f1_sp1_24_rev,109,3.6393,0.03349,13,5aug17_14jul17_MSM_f1_sp1_24_rev_13,1,1,,,1,72,,,
5aug17_14jul17_MSM_f1_sp1_24_rev,134,4.7442,0.035477,14,5aug17_14jul17_MSM_f1_sp1_24_rev_14,1,0,,,2,64,123,,
5aug17_14jul17_MSM_f1_sp1_24_rev,103,5.5086,0.053589,15,5aug17_14jul17_MSM_f1_sp1_24_rev_15,1,1,,,1,77,,,
5aug17_14jul17_MSM_f1_sp1_24_rev,54,3.3803,0.062767,16,5aug17_14jul17_MSM_f1_sp1_24_rev_16,1,1,,,1,46,,,
5aug17_14jul17_MSM_f1_sp1_24_rev,79,5.0887,0.064252,17,5aug17_14jul17_MSM_f1_sp1_24_rev_17,1,1,,,2,33,67,,
5aug17_14jul17_MSM_f1_sp1_24_rev,85,2.1538,0.025398,18,5aug17_14jul17_MSM_f1_sp1_24_rev_18,1,1,,,1,50,,,
5aug17_14jul17_MSM_f1_sp1_24_rev,76,6.3743,0.084308,19,5aug17_14jul17_MSM_f1_sp1_24_rev_19,1,1,,,1,52,,,
5aug17_14jul17_MSM_f1_sp1_24_rev,70,3.3868,0.048667,2,5aug17_14jul17_MSM_f1_sp1_24_rev_2,1,0,,,1,56,,,
5aug17_14jul17_MSM_f1_sp1_24_rev,94,4.7942,0.050824,20,5aug17_14jul17_MSM_f1_sp1_24_rev_20,1,1,,,1,37,,,
5aug17_14jul17_MSM_f1_sp1_24_rev,91,4.3825,0.048065,3,5aug17_14jul17_MSM_f1_sp1_24_rev_3,1,1,,,1,22,,,
5aug17_14jul17_MSM_f1_sp1_24_rev,74,6.4145,0.086159,4,5aug17_14jul17_MSM_f1_sp1_24_rev_4,1,1,,,1,27,,,
5aug17_14jul17_MSM_f1_sp1_24_rev,146,3.4759,0.023834,5,5aug17_14jul17_MSM_f1_sp1_24_rev_5,1,1,,,2,29,128,,
5aug17_14jul17_MSM_f1_sp1_24_rev,111,6.0719,0.054767,6,5aug17_14jul17_MSM_f1_sp1_24_rev_6,1,1,,,2,23,90,,
5aug17_14jul17_MSM_f1_sp1_24_rev,102,5.4889,0.053817,8,5aug17_14jul17_MSM_f1_sp1_24_rev_8,1,0,,,1,30,,,
5aug17_14jul17_MSM_f1_sp1_24_rev,92,3.729,0.040324,9,5aug17_14jul17_MSM_f1_sp1_24_rev_9,1,1,,,1,62,,,
5aug17_14jul17_MSM_f1_sp1_25_rev,162,7.6609,0.047315,10,5aug17_14jul17_MSM_f1_sp1_25_rev_10,1,1,,,1,126,,,
5aug17_14jul17_MSM_f1_sp1_25_rev,85,6.6133,0.07768,13,5aug17_14jul17_MSM_f1_sp1_25_rev_13,1,0,,,1,79,,,
5aug17_14jul17_MSM_f1_sp1_25_rev,178,2.9992,0.016805,16,5aug17_14jul17_MSM_f1_sp1_25_rev_16,1,0,,,1,102,,,
5aug17_14jul17_MSM_f1_sp1_25_rev,134,5.0591,0.037846,22,5aug17_14jul17_MSM_f1_sp1_25_rev_22,1,1,,,1,72,,,
5aug17_14jul17_MSM_f1_sp1_25_rev,128,5.8306,0.045522,23,5aug17_14jul17_MSM_f1_sp1_25_rev_23,1,0,,,1,96,,,
5aug17_14jul17_MSM_f1_sp1_26_rev,96,5.1981,0.053892,1,5aug17_14jul17_MSM_f1_sp1_26_rev_1,1,0,,,1,82,,,
5aug17_14jul17_MSM_f1_sp1_26_rev,60,4.1747,0.069295,10,5aug17_14jul17_MSM_f1_sp1_26_rev_10,1,1,,,1,49,,,
5aug17_14jul17_MSM_f1_sp1_26_rev,121,6.0072,0.049453,11,5aug17_14jul17_MSM_f1_sp1_26_rev_11,1,1,,,2,46,110,,
5aug17_14jul17_MSM_f1_sp1_26_rev,163,6.3228,0.038722,12,5aug17_14jul17_MSM_f1_sp1_26_rev_12,1,0,,,2,122,142,,
5aug17_14jul17_MSM_f1_sp1_26_rev,192,2.6727,0.013912,13,5aug17_14jul17_MSM_f1_sp1_26_rev_13,1,0,,,2,61,165,,
5aug17_14jul17_MSM_f1_sp1_26_rev,143,4.4951,0.03147,14,5aug17_14jul17_MSM_f1_sp1_26_rev_14,1,0,,,2,24,139,,
5aug17_14jul17_MSM_f1_sp1_26_rev,96,6.1075,0.063924,15,5aug17_14jul17_MSM_f1_sp1_26_rev_15,1,0,,,2,18,62,,
5aug17_14jul17_MSM_f1_sp1_26_rev,131,7.0007,0.05358,16,5aug17_14jul17_MSM_f1_sp1_26_rev_16,1,0,,,1,44,,,
5aug17_14jul17_MSM_f1_sp1_26_rev,111,4.4725,0.040248,17,5aug17_14jul17_MSM_f1_sp1_26_rev_17,1,0,,,1,68,,,
5aug17_14jul17_MSM_f1_sp1_26_rev,203,3.9763,0.019635,18,5aug17_14jul17_MSM_f1_sp1_26_rev_18,1,1,,,2,95,179,,
5aug17_14jul17_MSM_f1_sp1_26_rev,132,6.4615,0.048935,19,5aug17_14jul17_MSM_f1_sp1_26_rev_19,1,1,,,1,100,,,
5aug17_14jul17_MSM_f1_sp1_26_rev,95,5.8873,0.062285,2,5aug17_14jul17_MSM_f1_sp1_26_rev_2,1,1,,,1,47,,,
5aug17_14jul17_MSM_f1_sp1_26_rev,115,5.3378,0.046572,3,5aug17_14jul17_MSM_f1_sp1_26_rev_3,1,0,,,1,89,,,
5aug17_14jul17_MSM_f1_sp1_26_rev,118,4.102,0.034904,4,5aug17_14jul17_MSM_f1_sp1_26_rev_4,1,0,,,1,49,,,
5aug17_14jul17_MSM_f1_sp1_26_rev,79,4.2857,0.053928,5,5aug17_14jul17_MSM_f1_sp1_26_rev_5,1,1,,,1,43,,,
5aug17_14jul17_MSM_f1_sp1_26_rev,79,1.8462,0.023387,6,5aug17_14jul17_MSM_f1_sp1_26_rev_6,1,1,,,1,50,,,
5aug17_14jul17_MSM_f1_sp1_26_rev,121,6.7461,0.055947,7,5aug17_14jul17_MSM_f1_sp1_26_rev_7,1,0,,,1,50,,,
5aug17_14jul17_MSM_f1_sp1_26_rev,126,4.4604,0.035297,8,5aug17_14jul17_MSM_f1_sp1_26_rev_8,1,0,,,1,65,,,
5aug17_14jul17_MSM_f1_sp1_26_rev,87,3.9072,0.045052,9,5aug17_14jul17_MSM_f1_sp1_26_rev_9,1,0,,,1,34,,,
5aug17_14jul17_MSM_f1_sp1_27_rev,116,7.7092,0.066301,10,5aug17_14jul17_MSM_f1_sp1_27_rev_10,1,1,,,1,50,,,maybe duplicate
5aug17_14jul17_MSM_f1_sp1_27_rev,135,3.8337,0.02846,11,5aug17_14jul17_MSM_f1_sp1_27_rev_11,1,1,,,2,101,107,,maybe duplicate
5aug17_14jul17_MSM_f1_sp1_27_rev,88,3.6222,0.041311,12,5aug17_14jul17_MSM_f1_sp1_27_rev_12,1,1,,,1,34,,,maybe duplicate
5aug17_14jul17_MSM_f1_sp1_27_rev,117,6.021,0.051503,13,5aug17_14jul17_MSM_f1_sp1_27_rev_13,1,0,,,1,78,,,maybe duplicate
5aug17_14jul17_MSM_f1_sp1_27_rev,220,7.9993,0.036319,16,5aug17_14jul17_MSM_f1_sp1_27_rev_16,1,1,,,2,83,211,,maybe duplicate
5aug17_14jul17_MSM_f1_sp1_27_rev,80,3.6066,0.045271,17,5aug17_14jul17_MSM_f1_sp1_27_rev_17,1,1,,,1,45,,,maybe duplicate
5aug17_14jul17_MSM_f1_sp1_27_rev,127,4.0039,0.031631,18,5aug17_14jul17_MSM_f1_sp1_27_rev_18,1,1,,,1,63,,,maybe duplicate
5aug17_14jul17_MSM_f1_sp1_27_rev,140,6.9683,0.049635,2,5aug17_14jul17_MSM_f1_sp1_27_rev_2,1,1,,,2,39,102,,maybe duplicate
5aug17_14jul17_MSM_f1_sp1_27_rev,108,4.9061,0.045374,21,5aug17_14jul17_MSM_f1_sp1_27_rev_21,1,1,,,1,71,,,maybe duplicate
5aug17_14jul17_MSM_f1_sp1_27_rev,100,3.1374,0.031425,23,5aug17_14jul17_MSM_f1_sp1_27_rev_23,1,1,,,1,44,,,maybe duplicate
5aug17_14jul17_MSM_f1_sp1_27_rev,61,1.5873,0.02611,24,5aug17_14jul17_MSM_f1_sp1_27_rev_24,1,1,,,1,46,,,maybe duplicate
5aug17_14jul17_MSM_f1_sp1_27_rev,115,5.6875,0.049318,25,5aug17_14jul17_MSM_f1_sp1_27_rev_25,1,1,,,1,72,,,maybe duplicate
5aug17_14jul17_MSM_f1_sp1_27_rev,114,6.4214,0.056463,5,5aug17_14jul17_MSM_f1_sp1_27_rev_5,1,1,,,1,76,,,maybe duplicate
5aug17_14jul17_MSM_f1_sp1_27_rev,129,3.6349,0.028123,7,5aug17_14jul17_MSM_f1_sp1_27_rev_7,1,1,,,1,110,,,maybe duplicate
5aug17_14jul17_MSM_f1_sp1_27_rev,147,2.6471,0.017985,9,5aug17_14jul17_MSM_f1_sp1_27_rev_9,1,1,,,3,47,103,115,maybe duplicate
5aug17_14jul17_MSM_f1_sp1_3_rev,87,4.0366,0.046512,1,5aug17_14jul17_MSM_f1_sp1_3_rev_1,1,,,,,,,,
5aug17_14jul17_MSM_f1_sp1_3_rev,179,4.6462,0.025973,10,5aug17_14jul17_MSM_f1_sp1_3_rev_10,1,,,,,,,,
5aug17_14jul17_MSM_f1_sp1_3_rev,166,6.1147,0.0369,19,5aug17_14jul17_MSM_f1_sp1_3_rev_19,1,0,,,1,128,,,
5aug17_14jul17_MSM_f1_sp1_3_rev,154,2.3529,0.01526,20,5aug17_14jul17_MSM_f1_sp1_3_rev_20,1,,,,,,,,
5aug17_14jul17_MSM_f1_sp1_4_rev,62,4.1388,0.066824,10,5aug17_14jul17_MSM_f1_sp1_4_rev_10,1,0,,,1,23,,,
5aug17_14jul17_MSM_f1_sp1_4_rev,69,5.5734,0.080546,11,5aug17_14jul17_MSM_f1_sp1_4_rev_11,1,1,,,1,52,,,
5aug17_14jul17_MSM_f1_sp1_4_rev,117,3.7942,0.032371,12,5aug17_14jul17_MSM_f1_sp1_4_rev_12,1,1,,,2,49,98,,
5aug17_14jul17_MSM_f1_sp1_4_rev,64,4.7288,0.07385,16,5aug17_14jul17_MSM_f1_sp1_4_rev_16,1,0,,,1,47,,,
5aug17_14jul17_MSM_f1_sp1_4_rev,89,5.5141,0.061922,18,5aug17_14jul17_MSM_f1_sp1_4_rev_18,1,0,,,1,59,,,
5aug17_14jul17_MSM_f1_sp1_4_rev,97,6.9785,0.07185,22,5aug17_14jul17_MSM_f1_sp1_4_rev_22,1,1,,,2,36,66,,
5aug17_14jul17_MSM_f1_sp1_4_rev,82,5.1762,0.06287,23,5aug17_14jul17_MSM_f1_sp1_4_rev_23,1,1,,,1,23,,,
5aug17_14jul17_MSM_f1_sp1_4_rev,66,1.4925,0.022577,24,5aug17_14jul17_MSM_f1_sp1_4_rev_24,1,1,,,1,46,,,
5aug17_14jul17_MSM_f1_sp1_4_rev,95,4.185,0.044053,3,5aug17_14jul17_MSM_f1_sp1_4_rev_3,1,1,,,1,37,,,
5aug17_14jul17_MSM_f1_sp1_4_rev,91,5.8037,0.063437,4,5aug17_14jul17_MSM_f1_sp1_4_rev_4,1,0,,,1,62,,,
5aug17_14jul17_MSM_f1_sp1_6_rev,110,9.6484,0.087936,1,5aug17_14jul17_MSM_f1_sp1_6_rev_1,1,1,,,2,59,85,,
5aug17_14jul17_MSM_f1_sp1_6_rev,184,5.1336,0.027835,11,5aug17_14jul17_MSM_f1_sp1_6_rev_11,1,0,,,1,127,,,
5aug17_14jul17_MSM_f1_sp1_6_rev,153,2.0588,0.013416,13,5aug17_14jul17_MSM_f1_sp1_6_rev_13,1,1,,,2,46,144,,
5aug17_14jul17_MSM_f1_sp1_6_rev,128,4.375,0.034143,14,5aug17_14jul17_MSM_f1_sp1_6_rev_14,1,1,,,1,95,,,
5aug17_14jul17_MSM_f1_sp1_6_rev,157,4.1419,0.026412,15,5aug17_14jul17_MSM_f1_sp1_6_rev_15,1,0,,,1,30,,,
5aug17_14jul17_MSM_f1_sp1_6_rev,141,6.8755,0.048783,16,5aug17_14jul17_MSM_f1_sp1_6_rev_16,1,1,,,1,81,,,
5aug17_14jul17_MSM_f1_sp1_6_rev,217,6.4978,0.029951,18,5aug17_14jul17_MSM_f1_sp1_6_rev_18,1,0,,,1,183,,,
5aug17_14jul17_MSM_f1_sp1_6_rev,118,4.4553,0.03787,19,5aug17_14jul17_MSM_f1_sp1_6_rev_19,1,1,,,1,24,,,
5aug17_14jul17_MSM_f1_sp1_6_rev,74,5.8114,0.078699,2,5aug17_14jul17_MSM_f1_sp1_6_rev_2,1,1,,,1,31,,,
5aug17_14jul17_MSM_f1_sp1_6_rev,107,3.9073,0.03637,3,5aug17_14jul17_MSM_f1_sp1_6_rev_3,1,0,,,1,61,,,
5aug17_14jul17_MSM_f1_sp1_6_rev,122,4.41,0.036259,4,5aug17_14jul17_MSM_f1_sp1_6_rev_4,1,1,,,1,102,,,
5aug17_14jul17_MSM_f1_sp1_6_rev,159,3.7124,0.023311,6,5aug17_14jul17_MSM_f1_sp1_6_rev_6,1,0,,,1,78,,,
5aug17_14jul17_MSM_f1_sp1_6_rev,126,5.387,0.042662,7,5aug17_14jul17_MSM_f1_sp1_6_rev_7,1,1,,,1,52,,,
5aug17_14jul17_MSM_f1_sp1_6_rev,171,3.6477,0.021366,8,5aug17_14jul17_MSM_f1_sp1_6_rev_8,1,0,,,1,102,,,
5aug17_14jul17_MSM_f1_sp1_6_rev,247,4.7987,0.019403,9,5aug17_14jul17_MSM_f1_sp1_6_rev_9,1,0,,,3,86,200,221,
5aug17_14jul17_MSM_f1_sp1_7_rev,83,5.8952,0.070989,10,5aug17_14jul17_MSM_f1_sp1_7_rev_10,1,1,,,1,62,,,
5aug17_14jul17_MSM_f1_sp1_7_rev,98,7.8934,0.080237,18,5aug17_14jul17_MSM_f1_sp1_7_rev_18,1,1,,,1,62,,,
5aug17_14jul17_MSM_f1_sp1_7_rev,121,0.88235,0.0073013,25,5aug17_14jul17_MSM_f1_sp1_7_rev_25,1,1,,,1,47,,,
5aug17_14jul17_MSM_f1_sp1_7_rev,115,9.6434,0.083936,4,5aug17_14jul17_MSM_f1_sp1_7_rev_4,1,0,,,,,,,
5aug17_14jul17_MSM_f1_sp1_7_rev,102,7.0867,0.069424,6,5aug17_14jul17_MSM_f1_sp1_7_rev_6,1,0,,,0,,,,
5aug17_14jul17_MSM_f1_sp1_7_rev,81,7.6324,0.094211,8,5aug17_14jul17_MSM_f1_sp1_7_rev_8,1,1,,,1,46,,,
5aug17_14jul17_MSM_f1_sp1_7_rev,170,8.5815,0.050348,9,5aug17_14jul17_MSM_f1_sp1_7_rev_9,1,0,,,1,159,,,
5aug17_14jul17_MSM_f1_sp1_8_rev,106,5.8622,0.055389,1,5aug17_14jul17_MSM_f1_sp1_8_rev_1,1,1,,,2,32,39,,
5aug17_14jul17_MSM_f1_sp1_8_rev,101,4.08,0.040489,10,5aug17_14jul17_MSM_f1_sp1_8_rev_10,1,1,,,1,60,,,
5aug17_14jul17_MSM_f1_sp1_8_rev,77,4.5243,0.058486,11,5aug17_14jul17_MSM_f1_sp1_8_rev_11,1,1,,,1,30,,,
5aug17_14jul17_MSM_f1_sp1_8_rev,124,0.89552,0.0072089,12,5aug17_14jul17_MSM_f1_sp1_8_rev_12,1,1,,,1,69,,,
5aug17_14jul17_MSM_f1_sp1_8_rev,97,15.1173,0.15627,13,5aug17_14jul17_MSM_f1_sp1_8_rev_13,1,1,,,2,60,79,,
5aug17_14jul17_MSM_f1_sp1_8_rev,82,1.4925,0.018102,15,5aug17_14jul17_MSM_f1_sp1_8_rev_15,1,1,,,1,62,,,
5aug17_14jul17_MSM_f1_sp1_8_rev,82,6.1843,0.075383,16,5aug17_14jul17_MSM_f1_sp1_8_rev_16,1,1,,,1,75,,,
5aug17_14jul17_MSM_f1_sp1_8_rev,83,0.625,0.007549,17,5aug17_14jul17_MSM_f1_sp1_8_rev_17,1,1,,,1,39,,,
5aug17_14jul17_MSM_f1_sp1_8_rev,54,2.9206,0.054293,18,5aug17_14jul17_MSM_f1_sp1_8_rev_18,1,1,,,1,21,,,
5aug17_14jul17_MSM_f1_sp1_8_rev,89,4.57,0.051569,19,5aug17_14jul17_MSM_f1_sp1_8_rev_19,1,0,,,2,21,69,,
5aug17_14jul17_MSM_f1_sp1_8_rev,66,7.2572,0.11025,2,5aug17_14jul17_MSM_f1_sp1_8_rev_2,1,0,,,1,43,,,
5aug17_14jul17_MSM_f1_sp1_8_rev,105,2.9032,0.027781,20,5aug17_14jul17_MSM_f1_sp1_8_rev_20,1,1,,,1,68,,,
5aug17_14jul17_MSM_f1_sp1_8_rev,63,4.0179,0.063815,5,5aug17_14jul17_MSM_f1_sp1_8_rev_5,1,1,,,1,52,,,
5aug17_14jul17_MSM_f1_sp1_8_rev,83,9.4631,0.11339,6,5aug17_14jul17_MSM_f1_sp1_8_rev_6,1,1,,,1,46,,,
5aug17_14jul17_MSM_f1_sp1_8_rev,86,5.628,0.065283,7,5aug17_14jul17_MSM_f1_sp1_8_rev_7,1,1,,,1,64,,,
5aug17_14jul17_MSM_f1_sp1_8_rev,108,5.0334,0.046801,8,5aug17_14jul17_MSM_f1_sp1_8_rev_8,1,1,,,1,95,,,
5aug17_14jul17_MSM_f1_sp1_8_rev,65,2.6812,0.041215,9,5aug17_14jul17_MSM_f1_sp1_8_rev_9,1,0,,,1,39,,,
5aug17_14jul17_MSM_f1_sp1_9_rev,130,5.4683,0.042136,1,5aug17_14jul17_MSM_f1_sp1_9_rev_1,1,0,,,1,35,,,
5aug17_14jul17_MSM_f1_sp1_9_rev,116,5.6113,0.048259,11,5aug17_14jul17_MSM_f1_sp1_9_rev_11,1,0,,,1,50,,,
5aug17_14jul17_MSM_f1_sp1_9_rev,145,10.9975,0.075611,14,5aug17_14jul17_MSM_f1_sp1_9_rev_14,1,0,,,2,28,,,
5aug17_14jul17_MSM_f1_sp1_9_rev,58,6.3148,0.10966,17,5aug17_14jul17_MSM_f1_sp1_9_rev_17,1,1,,,1,26,,,
5aug17_14jul17_MSM_f1_sp1_9_rev,124,4.1817,0.033651,18,5aug17_14jul17_MSM_f1_sp1_9_rev_18,1,0,,,2,21,104,,
5aug17_14jul17_MSM_f1_sp1_9_rev,124,6.6864,0.053864,19,5aug17_14jul17_MSM_f1_sp1_9_rev_19,1,0,,,2,25,113,,
5aug17_14jul17_MSM_f1_sp1_9_rev,119,3.7791,0.031845,2,5aug17_14jul17_MSM_f1_sp1_9_rev_2,1,1,,,1,39,,,
