fileName chromosomeLength centromere_ABS_Position centromere_PER_Position boxNumber Obj.ID SC.pass foci.pass curated.1pass.0fail curation.notes hand.foci.count Foci1 Foci2 Foci3 Foci4 notes mouse category strain sex subsp species IFD3_ABS IFD1_ABS IFD2_ABS IFD1_PER PER_Foci_1 PER_Foci_2 PER_Foci_3 PER_Foci_4 SisCoTen Rec.group
6mar18_1feb18_LEW_m1_sp1_6.2_rev 70 4.0474 0.058027 14 6mar18_1feb18_LEW_m1_sp1_6.2_rev_14 1 0   0      1feb18_LEW_m1 "LEW male" LEW male Dom M.musculus          0
6mar18_1feb18_LEW_m1_sp1_8.1_rev 52 5.3929 0.10283 7 6mar18_1feb18_LEW_m1_sp1_8.1_rev_7 1 0   0      1feb18_LEW_m1 "LEW male" LEW male Dom M.musculus          0
8feb17_20dec16_LEW_m1_sp1_15.2_rev 64 7.532 0.11792 18 8feb17_20dec16_LEW_m1_sp1_15.2_rev_18 1 0   0      20dec16_LEW_m1 "LEW male" LEW male Dom M.musculus          0
13sep18_28jun18_MOLF_m1_sp1_12.1_rev 48 4.6005 0.095724 15 13sep18_28jun18_MOLF_m1_sp1_12.1_rev_15 1 0   0      28jun18_MOLF_m1 "MOLF male" MOLF male Mol M.musculus          0
13sep18_28jun18_MOLF_m1_sp1_14.1_rev 74 3.1784 0.042899 3 13sep18_28jun18_MOLF_m1_sp1_14.1_rev_3 1 0   0      28jun18_MOLF_m1 "MOLF male" MOLF male Mol M.musculus          0
13sep18_28jun18_MOLF_m1_sp1_19.1_rev 52 3.8879 0.07414 1 13sep18_28jun18_MOLF_m1_sp1_19.1_rev_1 1 0   0      28jun18_MOLF_m1 "MOLF male" MOLF male Mol M.musculus          0
13sep18_28jun18_MOLF_m1_sp1_20_rev 51 2.029 0.040144 7 13sep18_28jun18_MOLF_m1_sp1_20_rev_7 1 0   0      28jun18_MOLF_m1 "MOLF male" MOLF male Mol M.musculus          0
13sep18_28jun18_MOLF_m1_sp1_5.1_rev 71 1.0345 0.01461 9 13sep18_28jun18_MOLF_m1_sp1_5.1_rev_9 1 0   0      28jun18_MOLF_m1 "MOLF male" MOLF male Mol M.musculus          0
18jul19_1mar19_MOLF_m1_sp1_30.1_rev 79 4.5871 0.057767 1 18jul19_1mar19_MOLF_m1_sp1_30.1_rev_1 1 0   0      1mar19_MOLF_m1 "MOLF male" MOLF male Mol M.musculus          0
2aug19_28sep18_MOLF_m2_sp1_16_rev 67 2.2222 0.032941 3 2aug19_28sep18_MOLF_m2_sp1_16_rev_3 1 0   0      28sep18_MOLF_m2 "MOLF male" MOLF male Mol M.musculus          0
