Batch,,Original Name,Random Name ,quality,n ,nMLH1.foci,REDO.crop,XY.paired,achiasmate,asynased,notes
Batch9,,26jan18_11jan18_KAZ_m3_sp1_10.1_rev.tif,10854-204-521.tif,5,20,23,no,yes,1,0,bad signal
Batch9,,22feb18_1feb18_KAZ_m1_sp1_25.2_rev.tif,11044-29330-29324.tif,1,20,25,no,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_25_rev.tif,11158-19816-2724.tif,4,20,23,no,yes,2,0,
Batch9,,26jan18_11jan18_KAZ_m3_sp1_25.1_rev.tif,11262-30129-30239.tif,2,20,25,no,yes,0,0,
Batch9,,26jan18_11jan18_KAZ_m3_sp1_13.2_rev.tif,11358-8453-12729.tif,3,20,20,no,yes,0,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_8_rev.tif,1164-14860-22242.tif,3,20,20,yes,yes,2,0,
Batch9,,9mar18_11jan18_WxL.F1_m1_sp1_7.2_rev.tif,12070-22912-24957.tif,3,20,21,no,yes,0,0,
Batch9,,26jan18_11jan18_KAZ_m3_sp1_1.1_rev.tif,12151-20059-8840.tif,4,20,25,no,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_15.2_rev.tif,12167-32476-29534.tif,4,20,20,no,yes,0,0,
Batch9,,10jun15_24mar15_G_m1_sp1_32_rev.tif,12250-31231-11425.tif,4,20,21,no,yes,0,0,
Batch9,,10jun15_24mar15_G_m1_sp1_25_rev.tif,12267-20852-1469.tif,5,20,23,yes,yes,0,0,
Batch9,,6mar18_1feb18_LEW_m1_sp1_21.2_rev.tif,12399-6959-20262.tif,1,20,20,no,yes,0,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_16.3_rev.tif,12401-23219-15825.tif,2,20,30,no,yes,1,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_11.1_rev.tif,12797-23814-1838.tif,1,20,22,no,yes,0,0,
Batch9,,5jul17_8may17_LEW_m1_sp1_8_rev.tif,12835-23189-22669.tif,4,20,25,no,yes,0,0,
Batch9,,9mar18_11jan18_WxL.F1_m1_sp1_18.3_rev.tif,12885-23022-22209.tif,5,20,21,no,yes,2,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_4_rev.tif,1289-28559-13020.tif,2,20,20,no,yes,1,0,
Batch9,,9mar18_11jan18_WxL.F1_m1_sp1_13.1_rev.tif,12929-24875-20047.tif,2,20,23,no,yes,0,0,
Batch9,,10jun15_24mar15_G_m1_sp1_20_rev.tif,13287-6076-3967.tif,5,20,18,no,yes,1,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_11.1_rev.tif,1362-1047-3640.tif,2,20,23,yes,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_27_rev.tif,13859-25913-31285.tif,3,20,21,no,yes,1,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_19_rev.tif,14005-17647-19658.tif,1,20,21,no,yes,0,0,
Batch9,,9mar18_11jan18_WxL.F1_m1_sp1_10_rev.tif,14031-6581-13302.tif,2,20,24,no,yes,0,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_4_rev.tif,1424-18414-22930.tif,2,20,36,no,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_2_rev.tif,14261-8267-32756.tif,5,20,22,no,no,2,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_12_rev.tif,143-12751-20918.tif,3,20,20,yes,yes,2,0,
Batch9,,16mar18_11jan18_KAZ_m2_sp1_2_rev.tif,14598-5904-18290.tif,5,20,21,no,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_24_rev.tif,14825-24940-9806.tif,5,20,17,no,yes,3,0,
Batch9,,6mar18_1feb18_LEW_m1_sp1_2_rev.tif,1489-18997-21044.tif,3,20,21,yes,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_6_rev.tif,14919-18874-16739.tif,3,20,21,no,yes,1,0,
Batch9,,27mar16_6mar16_G_m3_sp1_10.2_rev.tif,15251-22585-18999.tif,1,20,24,no,yes,0,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_20_rev.tif,15383-12921-22532.tif,2,20,33,no,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_15.4_rev.tif,15435-18611-21842.tif,4,20,23,no,yes,0,0,
Batch9,,27mar16_6mar16_G_m3_sp1_18.1_rev.tif,15779-24399-29557.tif,1,20,23,yes,yes,0,0,
Batch9,,5jul17_8may17_LEW_m1_sp1_16_rev.tif,1578-28124-10677.tif,2,20,26,no,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_22.5_rev.tif,15795-21699-4934.tif,3,20,21,no,no,0,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_22.2_rev.tif,15938-3561-21877.tif,4,20,20,no,yes,3,0,
Batch9,,27mar16_6mar16_G_m3_sp1_11.2_rev.tif,16076-7968-6700.tif,1,20,21,no,yes,0,0,
Batch9,,7feb18_11jan18_KAZ_m4_sp1_8_rev.tif,16079-28464-20640.tif,3,20,22,no,yes,1,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_10_rev.tif,16161-16675-21961.tif,5,20,31,no,yes,0,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_16_rev.tif,16182-22195-12352.tif,4,20,22,no,yes,1,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_18_rev.tif,16287-16899-26031.tif,1,20,32,no,yes,0,0,
Batch9,,26jan18_11jan18_KAZ_m3_sp1_23.1_rev.tif,16392-21101-15360.tif,1,20,25,no,yes,0,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_2.2_rev.tif,16475-15525-8966.tif,2,20,30,no,yes,0,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_4_rev.tif,16579-19641-17701.tif,3,20,22,no,yes,0,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_22_rev.tif,16736-13336-24458.tif,5,20,23,no,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m2_sp1_7_rev.tif,16777-22401-21310.tif,3,20,24,no,yes,0,0,
Batch9,,6mar18_1feb18_LEW_m1_sp1_7_rev.tif,17073-15480-4958.tif,5,20,19,no,yes,1,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_21_rev.tif,17370-23738-30928.tif,3,20,23,no,yes,0,0,
Batch9,,10jun15_24mar15_G_m1_sp1_13_rev.tif,17460-5121-1793.tif,2,20,23,no,yes,1,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_17.2_rev.tif,1759-23432-29382.tif,3,20,22,no,yes,0,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_26.3_rev.tif,17631-9722-9331.tif,3,20,21,no,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_22.4_rev.tif,1781-32313-24484.tif,4,20,16,no,yes,3,0,
Batch9,,10jun15_24mar15_G_m1_sp1_19.1_rev.tif,17821-23227-18753.tif,3,20,21,no,yes,0,0,
Batch9,,26jan18_11jan18_KAZ_m3_sp1_10.2_rev.tif,17850-26207-15221.tif,5,20,16,no,yes,1,0,
Batch9,,27mar16_6mar16_G_m3_sp1_15.1_rev.tif,17989-5833-18755.tif,4,20,23,no,yes,0,1,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_23_rev.tif,18006-13388-7202.tif,5,20,17,no,yes,3,0,
Batch9,,10jun15_24mar15_G_m1_sp1_31_rev.tif,18160-28159-2766.tif,2,20,23,no,yes,0,0,
Batch9,,7feb18_11jan18_KAZ_m4_sp1_7_rev.tif,18240-5961-14081.tif,5,20,19,no,yes,2,0,
Batch9,,7feb18_11jan18_KAZ_m4_sp1_10_rev.tif,18597-7580-31269.tif,4,20,20,no,yes,2,0,
Batch9,,6mar18_1feb18_LEW_m1_sp1_11_rev.tif,18654-28565-6575.tif,2,20,24,no,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_26.2_rev.tif,18867-23537-10689.tif,4,20,20,no,yes,1,0,
Batch9,,27mar16_6mar16_G_m3_sp1_18.2_rev.tif,18868-21583-31783.tif,2,20,26,yes,yes,0,0,
Batch9,,10jun15_24mar15_G_m1_sp1_8.2_rev.tif,18970-1266-3408.tif,5,20,21,no,yes,1,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_15.6_rev.tif,18980-1936-5219.tif,5,20,19,no,yes,2,0,
Batch9,,6mar18_1feb18_LEW_m1_sp1_12.2_rev.tif,19219-18565-31041.tif,5,20,17,no,no,3,0,
Batch9,,10jun15_24mar15_G_m1_sp1_12_rev.tif,19281-21112-18146.tif,2,20,22,no,yes,0,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_5_rev.tif,19434-22700-15270.tif,1,20,22,no,yes,0,0,
Batch9,,6mar18_1feb18_LEW_m1_sp1_14.4_rev.tif,19631-23640-14446.tif,2,20,22,no,yes,1,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_25.1_rev.tif,19730-755-31250.tif,2,20,22,no,yes,0,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_17_rev.tif,19767-6513-5999.tif,3,20,32,no,yes,0,0,
Batch9,,10jun15_24mar15_G_m1_sp1_28_rev.tif,19875-31072-5839.tif,2,20,20,no,yes,0,0,
Batch9,,9mar18_11jan18_WxL.F1_m1_sp1_1_rev.tif,20065-619-9727.tif,3,20,26,no,yes,0,0,
Batch9,,6mar18_1feb18_LEW_m1_sp1_8.1_rev.tif,20138-30398-25293.tif,2,20,22,no,yes,1,0,
Batch9,,7feb18_11jan18_KAZ_m4_sp1_5_rev.tif,20151-25977-26339.tif,5,20,15,no,yes,5,0,
Batch9,,27mar16_6mar16_G_m3_sp1_7_rev.tif,20152-11546-26054.tif,2,20,21,no,yes,0,0,
Batch9,,9mar18_11jan18_WxL.F1_m1_sp1_7.3_rev.tif,20314-25468-87.tif,2,20,21,no,yes,0,0,
Batch9,,26jan18_11jan18_KAZ_m3_sp1_6_rev.tif,20327-17493-25086.tif,3,20,22,no,yes,0,0,
Batch9,,6mar18_1feb18_LEW_m1_sp1_10_rev.tif,20447-13254-19883.tif,3,20,26,no,yes,0,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_11.2_rev.tif,20573-400-23715.tif,4,20,23,no,yes,0,0,
Batch9,,16mar18_11jan18_KAZ_m1_sp1_5.1_rev.tif,20617-12338-22741.tif,2,20,23,no,yes,0,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_14_rev.tif,20645-11903-24432.tif,3,20,31,no,yes,0,0,
Batch9,,9mar18_11jan18_WxL.F1_m1_sp1_9_rev.tif,20939-29366-28206.tif,2,20,27,no,yes,1,0,
Batch9,,22feb18_1feb18_KAZ_m1_sp1_21_rev.tif,2095-21476-25001.tif,4,20,25,no,yes,0,0,
Batch9,,9mar18_11jan18_WxL.F1_m1_sp1_13.2_rev.tif,21102-32409-16111.tif,4,20,23,no,yes,1,0,
Batch9,,27mar16_6mar16_G_m3_sp1_12_rev.tif,21219-29019-10637.tif,1,20,28,no,yes,0,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_5.1_rev.tif,21464-27428-6107.tif,2,20,32,no,yes,0,0,
Batch9,,6mar18_1feb18_LEW_m1_sp1_22_rev.tif,21556-12137-31383.tif,3,20,24,no,yes,0,0,
Batch9,,11feb18_1feb18_MSM_m1_sp1_2.1_rev.tif,2169-32299-32388.tif,2,20,29,no,yes,0,0,
Batch9,,9mar18_11jan18_WxL.F1_m1_sp1_11_rev.tif,21704-14912-11775.tif,3,20,20,no,yes,0,0,
